Feature,H1 - Coefficient - 1,H2 - Coefficient - 1,H3 - Coefficient - 1,H4 - Coefficient - 1,H5 - Coefficient - 1,H6 - Coefficient - 1,H7 - Coefficient - 1,H8 - Coefficient - 1,H9 - Coefficient - 1,H10 - Coefficient - 1,H11 - Coefficient - 1,H12 - Coefficient - 1,H13 - Coefficient - 1,H14 - Coefficient - 1,H15 - Coefficient - 1,H16 - Coefficient - 1,H17 - Coefficient - 1,H18 - Coefficient - 1,H19 - Coefficient - 1,H20 - Coefficient - 1,H21 - Coefficient - 1,H22 - Coefficient - 1,H23 - Coefficient - 1,H24 - Coefficient - 1,H1 - Coefficient - 2,H2 - Coefficient - 2,H3 - Coefficient - 2,H4 - Coefficient - 2,H5 - Coefficient - 2,H6 - Coefficient - 2,H7 - Coefficient - 2,H8 - Coefficient - 2,H9 - Coefficient - 2,H10 - Coefficient - 2,H11 - Coefficient - 2,H12 - Coefficient - 2,H13 - Coefficient - 2,H14 - Coefficient - 2,H15 - Coefficient - 2,H16 - Coefficient - 2,H17 - Coefficient - 2,H18 - Coefficient - 2,H19 - Coefficient - 2,H20 - Coefficient - 2,H21 - Coefficient - 2,H22 - Coefficient - 2,H23 - Coefficient - 2,H24 - Coefficient - 2,H1 - Coefficient - 3,H2 - Coefficient - 3,H3 - Coefficient - 3,H4 - Coefficient - 3,H5 - Coefficient - 3,H6 - Coefficient - 3,H7 - Coefficient - 3,H8 - Coefficient - 3,H9 - Coefficient - 3,H10 - Coefficient - 3,H11 - Coefficient - 3,H12 - Coefficient - 3,H13 - Coefficient - 3,H14 - Coefficient - 3,H15 - Coefficient - 3,H16 - Coefficient - 3,H17 - Coefficient - 3,H18 - Coefficient - 3,H19 - Coefficient - 3,H20 - Coefficient - 3,H21 - Coefficient - 3,H22 - Coefficient - 3,H23 - Coefficient - 3,H24 - Coefficient - 3,H1 - Coefficient - 4,H2 - Coefficient - 4,H3 - Coefficient - 4,H4 - Coefficient - 4,H5 - Coefficient - 4,H6 - Coefficient - 4,H7 - Coefficient - 4,H8 - Coefficient - 4,H9 - Coefficient - 4,H10 - Coefficient - 4,H11 - Coefficient - 4,H12 - Coefficient - 4,H13 - Coefficient - 4,H14 - Coefficient - 4,H15 - Coefficient - 4,H16 - Coefficient - 4,H17 - Coefficient - 4,H18 - Coefficient - 4,H19 - Coefficient - 4,H20 - Coefficient - 4,H21 - Coefficient - 4,H22 - Coefficient - 4,H23 - Coefficient - 4,H24 - Coefficient - 4,H1 - Coefficient - 5,H2 - Coefficient - 5,H3 - Coefficient - 5,H4 - Coefficient - 5,H5 - Coefficient - 5,H6 - Coefficient - 5,H7 - Coefficient - 5,H8 - Coefficient - 5,H9 - Coefficient - 5,H10 - Coefficient - 5,H11 - Coefficient - 5,H12 - Coefficient - 5,H13 - Coefficient - 5,H14 - Coefficient - 5,H15 - Coefficient - 5,H16 - Coefficient - 5,H17 - Coefficient - 5,H18 - Coefficient - 5,H19 - Coefficient - 5,H20 - Coefficient - 5,H21 - Coefficient - 5,H22 - Coefficient - 5,H23 - Coefficient - 5,H24 - Coefficient - 5
Day-ahead Price [GBP/MWh]_standardized d-2 h=16,0.0,0.0,-0.006531665609845365,-0.0,0.03462346018691863,0.11115091811058558,0.15764594759019496,0.18182924225634853,0.20888951769645447,0.18974118998247216,0.1667640695475382,0.09403352413895603,0.07867317895724694,0.11903716748606032,0.0,-0.0,-0.0,0.13255442597094316,0.17028471938103515,0.06832255167989201,0.08461955366189738,0.05167643646724007,0.0,0.0,-0.0,-0.0,-0.030804827204379947,-0.0057181405149396075,0.023753435550824587,0.10175658931400833,0.14678833011632125,0.1622813176590638,0.1822692794292523,0.172515522058378,0.12501469527406434,0.07013175219884672,0.09502895866709753,0.16586336248146863,0.0,-0.0,-0.0,0.16066986545473974,0.17666932892160112,0.08534795372152955,0.08082627057934523,0.006463653419244149,-0.01611217873530541,-0.02301673494350319,-0.0,-0.0,-0.0,-0.01856322902672636,0.007192202614395585,0.06841115307756518,0.15420062382051772,0.15765038663633485,0.17409396663992213,0.1588625895064856,0.12277190389616723,0.1035807390187464,0.1394899077916492,0.16475082238654412,0.03737874924134281,-0.0,-0.0,0.17357760047643697,0.19695799880466094,0.1087548951675412,0.0827825446428701,0.01296106095979144,-0.0,-0.0847288112869028,0.0,0.0,-0.01698013135320526,-0.0,0.04512872624723659,0.0,0.14721939231168432,0.1704811314641465,0.1727050610680307,0.15710113488039612,0.13032896235911182,0.10693886329589365,0.1178044869913167,0.09932738448198891,0.0,-0.0,-0.0,0.13529611047062012,0.1701182454822409,0.09210606841983672,0.08733508651628398,0.0838220642347044,-0.0,-0.014339996858224045,7.068438872642236e-05,0.01910401336918397,-0.0,-0.006954846936884519,0.044907528609764026,0.20977318340597914,0.21118484151357725,0.19819752832665097,0.18491857854969018,0.16917835435465,0.12830324048915495,0.12475123357420201,0.1444228460138516,0.230579272600864,0.050113942893342825,-0.0,-0.0,0.07636355394355093,0.14909712031144545,0.061802261272182094,0.07044638870653189,0.03165379153176074,-0.042983441925991565,-0.042353834126413505
Day-ahead Price [GBP/MWh]_standardized d-2 h=17,0.0,0.0,-0.023431209108373045,-0.0,0.024336375551415646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.20162155210240748,-0.1717112216953793,0.0,0.0,0.0,0.0,0.0,0.01916859914421258,0.0,-0.0,-0.0,-0.007664721646638133,-0.0,0.03861947074036404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.18309027478621182,-0.18130064668280504,0.0,0.0,0.0,0.0,0.011217776688275168,-0.0,-0.0,-0.0,-0.0,-0.06230503519921705,-0.0,0.05876982185510959,0.048568933148658636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.11269826855941308,-0.0,-0.0,0.0,-0.0,-0.0,0.03290065456420079,0.16590283246803675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3431558411720775,-0.2468179175179808,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0009900194382314697,-0.00603988116335249,0.025679900234944108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.226288276896965,-0.1695330326482992,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-2 h=18,0.0,0.025662088116747975,0.11911778667351053,0.016777215127635813,0.0,-0.0,-0.0,-0.0,-0.029614782346972082,-0.08911135673509542,-0.22522458672856072,-0.18320810119975478,-0.21673766058575938,-0.17689549002943142,-0.10559101855698629,-0.5654428362353957,-0.21056745680568995,-0.0,-0.09094653523170527,-0.0,-0.0,0.0,0.0,0.0,0.0,0.004306943186257772,0.14048140241074267,0.01037775752664952,0.0,-0.02636939986094738,-0.0,0.0,-0.0,-0.0,-0.0,-0.04913294681047836,-0.21684055450122236,-0.3040727558998771,-0.0,-0.5350621891882699,-0.14124612213462973,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.004717774603974262,0.16606811782370862,0.03477773187811475,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.09160156809510245,-0.3211159810670477,-0.3274145834729314,-0.0,-0.0,-0.0,-0.0,-0.06697076503110677,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.08857678422595744,0.0,0.0,-0.07935047689574659,-0.0,0.0,-0.0,-0.0,-0.0,-0.02901303125075326,-0.14619798220928018,-0.13053343514204277,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.04672665331586174,0.014882646838650163,0.0,-0.23224042950522344,-0.02778748285620327,-0.0,-0.0,-0.035242531866724,-0.0,-0.0,-0.0,-0.25460387148006164,-0.0,-0.0,-0.0,-0.0,-0.06527494822463142,-0.0,-0.046677811455128185,0.0,0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-2 h=19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.32197846503158006,0.17114520264880065,0.26185272625216416,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30944737710324166,0.312028474646786,0.23428482144134877,0.0,0.0,0.030345455289908875,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22733207146690526,0.7447601364806513,0.583096036911328,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.024793421475176144,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0014879727497852655,0.0,0.0,0.0,0.0,0.0,0.26009384746565534,0.1717503625067948,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.03361319494502748,0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-2 h=20,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.22624019724911518,0.1493042400453479,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1943034273608988,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.025331078613883784,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.4098045440822803,0.2671004101990314
Day-ahead Price [GBP/MWh]_standardized d-2 h=21,-0.0,-0.0,-0.0,-0.0,0.0,0.0472275563428701,0.2646035671440433,0.19374050499190487,0.24784347531907522,0.30025304458903557,0.46736837291010214,0.6167502186464433,0.737535558112625,0.3124739687323153,0.8922266064898955,2.2652154553273696,2.235466359805668,0.9148762682381089,0.3041829524618056,0.01227971157285895,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.017846711841137192,0.2590608479103963,0.13618151306158138,0.1344284050795918,0.1709100961664604,0.3061232878601985,0.5133932505643434,0.6968283400393058,0.37245809378145117,0.7534671338083293,2.172500909075722,2.1977707709098113,0.9779191603347437,0.21898879848724556,0.07058120065587568,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.1085092025783429,0.18164305735738007,0.20752197496815117,0.20993162543041655,0.24475760523841936,0.3175077087814165,0.45281246060057534,0.7272012415069952,0.4552605965441263,0.5434521205029194,1.1554865066598698,1.3546643095471662,0.734270302370105,0.33601086581166945,0.1285995118637937,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.09375687845298859,0.21805692432493876,0.2581188589786262,0.3282233951589328,0.3682432248028062,0.49689565053321305,0.22024947278837317,1.0598370168750284,3.1557339563322007,2.909689658097432,1.043242602397536,0.3790357973549526,0.16342944765487882,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.03641730335298599,0.1311626209832674,0.22134543843844998,0.23899939918764598,0.07161757710281494,0.0,0.013057049710723403,1.9871448384330883,2.1737252718118225,0.44279864383904577,0.26638677392453813,0.0,0.0,0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-2 h=22,-0.0,-0.031834553935737364,-0.13916949778750926,-0.0,0.22150709035186544,0.25845916356503645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06097805424837782,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.1672255741434292,-0.006813966171290763,-0.0,-0.0,-0.0,-0.1291813703092543,-0.0,0.16840053640391217,0.35047522119790814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06978972993310517,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.13934416231116847,-0.0,0.1679824222473086,0.222238641587431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03915532977846358,-0.1375412986514854,-0.0,0.0,0.17083586057479,0.12100880376628398,0.0,0.0,0.0,0.0,0.0,0.0,0.03635762194880241,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.15467009604654658,-0.19236570709525586,-0.06301898356344941,-0.0,-0.07810754155299211,-0.1701551544178023,-0.0,0.0,0.16094956249885423,0.03414058321275595,0.0,0.0,0.0,0.0,0.0,0.0017003953205069102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.16312158176131486,-0.08514299080673973,-0.0
Day-ahead Price [GBP/MWh]_standardized d-2 h=23,-0.00985565332400907,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.020550388017466482,-0.0,-0.0,-0.0,-0.01342917696597234,-0.011565159279143505,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.13908629484943058,-0.1305205908733811,-0.05632160836336192,-0.010866219114476725,-0.003356861408912251,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.019459179750970373,-0.03841380199495695,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.09944800204058957,-0.0,-0.0,-0.021397161324141222,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.023096180471329286,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.12145733342890297,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.010325439029585456,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-2 h=24,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.044687976831835265,0.2034248272802226,0.2143752067878652,0.0,-0.0,-0.0,0.0,0.0,0.025238701810106057,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.028232976474660196,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.18988367601821232,0.1745356459143077,0.45977308436032815,0.0,0.0,0.2230406878562208,0.01620397791158834,0.053914978557119846,0.0,-0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-3 h=1,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.229149573655603,0.1263916455571408,0.0,-0.0,-0.0,0.01475635508630985,0.0,-0.0,-0.021195281905838168,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.2214695924195089,0.09723068700552549,0.0,-0.0,0.0,0.0,0.0,-0.004583795544894332,-0.03741667539308117,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.01593493844089864,0.029750484042222882,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.04327394677574578,0.0009458453670835366,0.021798877426521025,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-3 h=2,0.0,0.0005247129891931056,0.0,0.0,0.0,-0.0,-0.0,-0.04341255816107226,-0.039685821287263036,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.13011368661153996,-0.12805042144393816,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.013016359442485543,4.162883899427974e-06,0.03155773424974452,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0011970748395103929,0.03685408949609351,0.15604900655554207,0.07608237064273508,-0.16101828912535898,-0.29761828855849753,-0.12970912563528875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.08947363223690744,0.06429247150492244,-0.0,-0.1551949645331653,0.0,0.0,-0.0,-0.0,-0.0,-0.015024476566384427,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-3 h=3,0.0,0.0,0.0017964448076615506,0.151960733131966,0.0,-0.0,-0.0659099063940383,-0.0,-0.0,-0.08860027336253395,-0.0,-0.1303760792806238,-0.3519297566340754,-0.26495533697072865,-0.0,-0.0,-0.0,-0.0,-0.0969984804943596,-0.11599095240980044,-0.10463398233732658,-0.1410628202897728,-0.08606711340739547,-0.0,-0.0,0.0,0.0,0.1266446356705678,0.0,-0.0,-0.1579198045411775,-0.0,-0.0,-0.17983614824813632,-0.055250554950027314,-0.13562902303729474,-0.34728247350726854,-0.20518516118173716,-0.10248341728832076,-0.2587133766408492,-0.22942301724047764,-0.0,-0.019022842817209753,-0.057344037270297646,-0.0,-0.11220285354777064,-0.0,-0.0,-0.0,0.0,0.0,0.1030032069655437,0.0,-0.0,-0.02326404953809952,-0.0,-0.08741690735902907,-0.044569804042023056,-0.020823991501422674,-0.22427060584850342,-0.34221674713655703,-0.22477105536888425,-0.4021986675827458,-0.5901780041908867,-0.5790691782526481,-0.0,-0.0,-0.0,-0.06071470558682259,-0.03709791152118311,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.08782432369902375,-0.09949840694048143,-0.08074500897605628,-0.28521760990863515,-0.4700452789441009,-0.45162682675439414,-0.3873282639852489,-0.7449967727769552,-0.3345597163208216,-0.46864657664919096,-0.3094543908675818,-0.19215669527266951,-0.17034506752933778,-0.0564557726858712,-0.0,-0.0,0.0,0.0,0.11108175109228197,0.040926408881048024,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.20319244009298182,-0.26473881641313457,-0.20854405519182193,-0.31049764884503467,-0.6804886223925672,-0.8019714004346431,-0.5048187181155143,-0.26112517179915035,-0.10228960352121884,-0.1861977907838209,-0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-3 h=4,0.0,0.0,0.0,0.0,-0.0,-0.2739340027126176,-0.3526249613191661,-0.3124691871305354,-0.18404187726096993,-0.09951665305987846,-0.18547660495230675,-0.12182073720281543,-0.0,-0.0,-0.1485653560843316,-0.5033641837698339,-0.386285628441115,-0.10270820619061652,-0.0,-0.0,-0.017917983940393716,-0.0,-0.0784348582964814,-0.07283420339008043,-0.0,-0.0,-0.0,0.0,-0.0,-0.2614793145986353,-0.16471550239748847,-0.0,-0.0,-0.0,-0.13349232278952647,-0.1273795148019257,-0.0,-0.0,-0.0,-0.0,-0.02998142429066438,-0.1493332879015558,-0.13995656661741485,-0.08159531055119597,-0.10125976331116515,-0.0,-0.1373767681556248,-0.04929094261819659,-0.0,-0.0,0.0,0.0,-0.0,-0.32049446933891734,-0.3962835894766571,-0.14331399784517643,-0.0,-0.10784975523845122,-0.17609351154590647,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5427876373326465,-0.19868782340656546,-0.2091364434066152,-0.07327501718703491,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.09230865831945084,-0.005805223450743168,-0.0,-0.0,-0.07083466293218611,-0.14243575897657107,-0.0,-0.0,-0.0,-0.0,-0.0819385087767254,-0.550975279378401,-0.0,-0.0,-0.07423764858045828,-0.0,-0.0,-0.029352707384775065,-0.0692395678498557,-0.0,0.0,0.0,0.0,-0.0,-0.18417594051498778,-0.023433696157529105,-0.0,-0.01754907501814242,-0.05081444267263603,-0.08138321073710557,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08791484020644225,-0.0,-0.1576139589043032,-0.17268225457484387,-0.03702003239979614
Day-ahead Price [GBP/MWh]_standardized d-3 h=5,0.0,-0.0,-0.06272540493046416,-0.1433425378215819,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006139271041048519,0.055791638385864296,0.14015407487022444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.07360670069888019,-0.14108367994727716,-0.0026083385649722872,0.0,0.0,0.0,0.04878588617712161,0.06794626460348825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.05088737519780732,-0.13305723527302663,-0.0,0.0,0.0,0.0,0.008304257465664577,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.12697673914805294,-0.17686118049091412,-0.1710935028096934,0.0,0.0,0.0,0.006549757910507377,0.0,0.030888227380448306,0.0464015336320634,0.174415002339713,0.27133541467500927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0727844752244149,-0.2215154631901568,-0.1752385226174973,-0.16156539381688462,-0.0,-0.0,-0.03578395392553954,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0913819100639007,-0.12514609297247256
Day-ahead Price [GBP/MWh]_standardized d-3 h=6,0.0,-0.0,-0.0,-0.0,0.0,0.3448326619575339,0.46162204378395316,0.39066342618969463,0.28581542315823677,0.2536764619642815,0.21910664554873915,0.15050014223112557,0.09498225242923353,0.0953272280657358,0.26709108190381514,0.25639083227076076,0.3158556962620982,0.2617450483154378,0.197574747149021,0.13882273467873293,0.17398409419867875,0.22445463259941245,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.31855078786063906,0.3561211873620297,0.09386534094253465,0.10761313041637482,0.14301632512426368,0.1702068928923519,0.13677581449819795,0.16068784619429882,0.23017517637297066,0.20014744192731398,0.0056347561041340645,0.06465548506244354,0.32699914818740156,0.2646004375181136,0.21589139040013242,0.2019702862168953,0.1758816857462226,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.34880883517570727,0.48372995102339267,0.1519296766920908,0.10421039933453233,0.18790350749156495,0.18789253727362387,0.09064693920442791,0.17752286779427534,0.23312411518391593,0.11877353811488045,0.0,0.0,0.4968245306115492,0.2981226914735999,0.24830623264736196,0.20702945088561642,0.17841051105189962,0.0,0.0,-0.0015068896130309981,-0.0,-0.0,-0.0,-0.0,0.02653405721721249,0.2813889711429644,0.10364378834786607,0.10834109473910283,0.19618182585781363,0.18700966718371442,0.09222179636595101,0.0670194960239221,0.07391611801937387,0.341572582747947,0.41766117246801254,0.5521443457460523,0.4616938733161402,0.32140678215961965,0.29930330222288387,0.23339261248158513,0.0,0.0,-0.0,-8.550739285117416e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.02987773230390736,0.0,0.0,0.0,0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-3 h=7,-0.0,0.033294920175673565,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.10270691500489244,0.07524614806034897,0.0,-0.0,-0.0,-0.0,0.0,0.25533991608397993,0.15001941067039234,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.16641721200185608,0.04979790628438055,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.10651070189051316,0.5977002520559899,0.6564399076383821,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.009030996082720866,0.0,-0.0,0.0,0.053555052502245966,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.07797234312755924,0.0,0.014522452702272051,0.23380844496333242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
