Feature,H1 - Coefficient - 1,H2 - Coefficient - 1,H3 - Coefficient - 1,H4 - Coefficient - 1,H5 - Coefficient - 1,H6 - Coefficient - 1,H7 - Coefficient - 1,H8 - Coefficient - 1,H9 - Coefficient - 1,H10 - Coefficient - 1,H11 - Coefficient - 1,H12 - Coefficient - 1,H13 - Coefficient - 1,H14 - Coefficient - 1,H15 - Coefficient - 1,H16 - Coefficient - 1,H17 - Coefficient - 1,H18 - Coefficient - 1,H19 - Coefficient - 1,H20 - Coefficient - 1,H21 - Coefficient - 1,H22 - Coefficient - 1,H23 - Coefficient - 1,H24 - Coefficient - 1,H1 - Coefficient - 2,H2 - Coefficient - 2,H3 - Coefficient - 2,H4 - Coefficient - 2,H5 - Coefficient - 2,H6 - Coefficient - 2,H7 - Coefficient - 2,H8 - Coefficient - 2,H9 - Coefficient - 2,H10 - Coefficient - 2,H11 - Coefficient - 2,H12 - Coefficient - 2,H13 - Coefficient - 2,H14 - Coefficient - 2,H15 - Coefficient - 2,H16 - Coefficient - 2,H17 - Coefficient - 2,H18 - Coefficient - 2,H19 - Coefficient - 2,H20 - Coefficient - 2,H21 - Coefficient - 2,H22 - Coefficient - 2,H23 - Coefficient - 2,H24 - Coefficient - 2,H1 - Coefficient - 3,H2 - Coefficient - 3,H3 - Coefficient - 3,H4 - Coefficient - 3,H5 - Coefficient - 3,H6 - Coefficient - 3,H7 - Coefficient - 3,H8 - Coefficient - 3,H9 - Coefficient - 3,H10 - Coefficient - 3,H11 - Coefficient - 3,H12 - Coefficient - 3,H13 - Coefficient - 3,H14 - Coefficient - 3,H15 - Coefficient - 3,H16 - Coefficient - 3,H17 - Coefficient - 3,H18 - Coefficient - 3,H19 - Coefficient - 3,H20 - Coefficient - 3,H21 - Coefficient - 3,H22 - Coefficient - 3,H23 - Coefficient - 3,H24 - Coefficient - 3,H1 - Coefficient - 4,H2 - Coefficient - 4,H3 - Coefficient - 4,H4 - Coefficient - 4,H5 - Coefficient - 4,H6 - Coefficient - 4,H7 - Coefficient - 4,H8 - Coefficient - 4,H9 - Coefficient - 4,H10 - Coefficient - 4,H11 - Coefficient - 4,H12 - Coefficient - 4,H13 - Coefficient - 4,H14 - Coefficient - 4,H15 - Coefficient - 4,H16 - Coefficient - 4,H17 - Coefficient - 4,H18 - Coefficient - 4,H19 - Coefficient - 4,H20 - Coefficient - 4,H21 - Coefficient - 4,H22 - Coefficient - 4,H23 - Coefficient - 4,H24 - Coefficient - 4,H1 - Coefficient - 5,H2 - Coefficient - 5,H3 - Coefficient - 5,H4 - Coefficient - 5,H5 - Coefficient - 5,H6 - Coefficient - 5,H7 - Coefficient - 5,H8 - Coefficient - 5,H9 - Coefficient - 5,H10 - Coefficient - 5,H11 - Coefficient - 5,H12 - Coefficient - 5,H13 - Coefficient - 5,H14 - Coefficient - 5,H15 - Coefficient - 5,H16 - Coefficient - 5,H17 - Coefficient - 5,H18 - Coefficient - 5,H19 - Coefficient - 5,H20 - Coefficient - 5,H21 - Coefficient - 5,H22 - Coefficient - 5,H23 - Coefficient - 5,H24 - Coefficient - 5
Day-ahead Price [GBP/MWh]_standardized d-2 h=14,0.0,0.0,-0.0,-0.11099823617178708,-0.1943087139016456,-0.01042000705306368,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.07734345042251806,0.07048996918163222,-0.0,0.0,-0.0,-0.05619160665287292,-0.036783084648363995,-0.00860756466049782,-0.08644134043502456,0.0,0.0,-0.0,-0.12004237924943599,-0.19716582211409125,-0.01086766877247557,0.0,0.0023342211669306907,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0640915303712768,0.045122424853736735,-0.0,0.0,-0.0,-0.07938792458180538,-0.06737380177871434,-0.05395034569474851,-0.08422750427888491,0.0,0.0,-0.0,-0.12271299233030718,-0.21072426905893418,-0.0,0.0,0.004104161664898843,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0066723049422562734,0.0,-0.010785818354161987,-0.0,-0.0,-0.10151557514612182,-0.0936211249112972,-0.07465559517612094,-0.07503676094182526,0.0,0.0,-0.004143113904833724,-0.13058798445645814,-0.2100396894479004,-0.0,0.0,0.007613955161997167,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.2787980329416603,0.20098942468668438,-0.0,-0.0,-0.0,-0.09740996830541603,-0.13299564663804955,-0.09082265399726193,-0.06710492801684172,0.0,0.0,-0.004789989771509271,-0.13632574507577905,-0.1651609025037895,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.2531532843232685,0.16532605317923016,-0.0,-0.0,-0.0,-0.08254666112052107,-0.17996781447763882,-0.10633869378519603,-0.07726410203535108
Day-ahead Price [GBP/MWh]_standardized d-2 h=15,0.0,0.0,-0.0,-0.0,-0.0,-0.16535711100093226,-0.14606642524428837,-0.24168346717448733,-0.29103650933686664,-0.311149734203518,-0.27315902228680944,-0.32165269126708773,-0.2587169043237851,-0.10666304215307604,-0.13791894929361234,-0.2664339447949466,-0.3047017202182264,-0.06923545859805502,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.173452908629877,-0.15510853560055277,-0.2622590466410773,-0.3049533515652219,-0.31077800486946444,-0.25752153135394346,-0.2981961145413046,-0.24809052327559492,-0.09074036514751785,-0.11877250369790289,-0.20727319863420915,-0.2427061314633683,-0.05891717096219523,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.15641358335111213,-0.16910890734718056,-0.26347486006967497,-0.3055783709576752,-0.3096942529399554,-0.25858441693115397,-0.2976998070655949,-0.2484401719096858,-0.11327813276581104,-0.12617460371486547,-0.15663369379122752,-0.21922016342488604,-0.11101232282842019,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.16851011078796677,-0.1732090045641415,-0.2565215639535914,-0.2934587952151075,-0.3218947648013035,-0.2819007842741142,-0.3179726760725224,-0.2866830777518298,-0.1446520188970483,-0.1287696714197192,-0.4013917211711885,-0.41915476172376376,-0.11145020105402062,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0011030923574930338,-0.047818573133205595,-0.19238382794268694,-0.17642580386574,-0.2619474450625189,-0.3098462823574518,-0.354299764463625,-0.3020443191659277,-0.33309751771768,-0.29449233644411354,-0.16427963124107822,-0.13518925044412813,-0.35944600417619593,-0.3632674180543285,-0.10374649895660444,-0.0,0.0,0.0,-0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-2 h=16,0.0,0.0062060574077839915,0.005743304551533924,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0636843930763106,-0.0,0.0,0.0,-0.02196325921729536,-0.3228854076093123,-0.2528835085164463,-0.02487823049500253,0.0,-0.002648830251912433,0.0,0.06758910644349546,0.009374963245821127,0.005799232419290124,0.0,0.005946602911542542,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07995690627878427,-0.0,0.0,0.0,-0.02739667849078264,-0.32473194960882623,-0.275319818741675,-0.029234011701838186,0.0,-0.008420039400645372,0.0,0.06531991271265748,0.00464698805515679,0.003569373487946831,0.0,0.006416836882274986,0.0,-0.0,-0.0,-0.036701883000008796,-0.0,-0.0,-0.0,-0.0,-0.07620515330912003,-0.0,0.0,0.0,-0.024861087007661507,-0.3528830630030085,-0.2941868454526837,-0.00968155245098553,-0.0,-0.02167868493565216,0.0,0.10588055401212391,0.02593529087595119,0.0,0.0,0.007265440208499336,0.0,-0.0,-0.0,-0.006635705325596464,-0.0,-0.0,-0.0,-0.0,-0.057696192374197396,-0.0,0.0,0.0,-0.039481659886008894,-0.32046376301751134,-0.27602295148188594,-0.010559209930988347,-0.0,-0.003767594121605518,0.0,0.11669659833279934,0.04107966249913521,0.0004454859687711823,0.0,0.008982855829037458,0.0,-0.0,-0.029088099571424626,-0.00939762908684654,-0.0,-0.0,-0.0,-0.0,-0.09480808202565012,-0.0,0.0,0.0,-0.044863800627897944,-0.34627210199851133,-0.31476162579895967,-0.020064122252785706,-0.003942522021805539,-0.0,0.0,0.14673191805367494,0.03862235609091799,0.00734913625835882
Day-ahead Price [GBP/MWh]_standardized d-2 h=17,0.0019117716762415725,0.0,0.015045186102202089,0.03101387674199896,0.1044730056575319,0.1455718915626682,0.11831610910346278,0.1419968557581019,0.18783517427250485,0.17168948510962603,0.2000243895327079,0.11566445792030192,0.07924848856513513,0.03726236526352947,-0.0,-0.0,-0.0,-0.0,0.0,-0.03502825442151051,-0.021313629841814775,-0.0791777970393676,-0.0,-0.0,0.0016762667261473122,0.0,0.018567707191930957,0.03069578392221845,0.10027694126589887,0.14565734735088492,0.12520050607147562,0.14890063390128092,0.1959786701610064,0.17540005099052544,0.2166673901641962,0.10779016568715369,0.07628669606855401,0.032790658093017955,-0.0,-0.0,-0.0,-0.0,0.0,-0.02675290178002375,-0.02105335323756482,-0.07978439033582074,-0.0,-0.0,0.0026460850001897127,0.0,0.019175930539427188,0.02929829965455167,0.09984623832922829,0.17973846117003284,0.1179622004226957,0.1470996843709933,0.1959736730183601,0.17686223981951701,0.21371203949027776,0.10822953748112205,0.0744911727984881,0.030295821840257794,-0.0,-0.0,-0.0,-0.0,-0.0,-0.019524124724749785,-0.020923259749445523,-0.1314656285501439,-0.023816175212557373,-0.0009866474222880754,0.0033142926652601186,0.0,0.021347109395321213,0.03275856926407401,0.09991665471826583,0.13984848924539192,0.11147062545977621,0.14760484326180023,0.1866760717263616,0.17541985127371482,0.19747039208430855,0.11251166323129896,0.08668982693794612,0.03776422295673736,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04294539436820991,-0.03268691156444066,-0.14815255868442584,-0.04647267925377453,-0.0,0.004328946812340689,0.0,0.021920859073573808,0.03093992530260016,0.13533770093194564,0.1604006909896199,0.1285186125370204,0.16289463866475157,0.1945408950630136,0.1738127017326677,0.2351701539869465,0.11480979014076943,0.09422717770614178,0.05086869002615078,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04418099725873258,-0.020538312590296467,-0.18233496661009088,-0.044512466842118965,-0.0
Day-ahead Price [GBP/MWh]_standardized d-2 h=18,0.007239156016988318,0.0,0.0,0.04232178030589132,0.0,0.0,0.05388325710184711,0.1257456129813733,0.09937553644042293,0.10988946845659787,0.11938094287534352,0.1916727654218868,0.1846456592614981,0.1681812855796225,0.0830801780889827,-0.12416652048415192,-0.0,0.10531348300147335,0.00036743392628761585,0.0,0.0,-0.0,-0.0,-0.0,0.008123829774264926,0.0,0.0,0.036537312179247994,0.0,0.0,0.04287401994809086,0.12563611676272918,0.08922303767449279,0.10259946627574067,0.10506540653569905,0.19592280478681126,0.2032016772275584,0.17264106911030117,0.069579828601966,-0.17707885980628052,-0.0,0.09821408788995227,0.0063991767121742696,0.0,0.0,-0.0,-0.0,-0.0,0.005107741284715891,0.0,0.0,0.04140328588527698,0.0,0.0,0.062138566989049446,0.13266692351893153,0.09018595667301285,0.09845465198575055,0.10278709558115354,0.19147953259200984,0.21303584661924616,0.193641607653452,0.041632874874352827,-0.16129425468873643,-0.0,0.07490744944375072,0.0,0.0,-0.0,-0.0,-0.0,-0.0034180396048231246,0.005399678992861536,0.0,0.0,0.0438759844618898,0.0,0.02162928380700529,0.057762228561863325,0.11669480016376033,0.0825443239294365,0.09475721784932563,0.09300313831305171,0.14754208466646185,0.17034585497411223,0.1777595649674548,0.0,-0.2912871607474552,-0.08971112323122019,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.03685917647546878,0.005198161323223324,0.0,0.0,0.03912205523361751,0.0,0.008482669166305216,0.04453123978663202,0.11104640612997761,0.07579367578051462,0.10512802739573403,0.09114396436129031,0.1485370596044165,0.16103452096156856,0.14985930234411998,0.0,-0.26374008835522605,-0.0430257439416783,0.0011495371820512863,0.0,0.0,-0.0,-0.0,-0.0,-0.0690838913949981
Day-ahead Price [GBP/MWh]_standardized d-2 h=19,0.0083938049734101,0.015327373218703628,0.0,0.0,-0.016774244242352944,-0.010063148664405726,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.2513437079332754,1.085460254793428,0.7891449160576443,0.12674541809522438,0.11324538254044032,0.08559557518379875,0.16856636983244994,0.28142172708643476,0.20562346990819141,0.25081858861985207,0.007663202948927573,0.015577123318376011,0.0007301853224558097,-0.0,-0.008734894833214362,-0.0066123627358052744,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.2711740731862764,1.1543116202709718,0.8078363552725079,0.14626882092573562,0.12021626126656235,0.07663532154329022,0.1606084992163632,0.27353635561107253,0.19061627314229157,0.23833881457919942,0.010976498487825278,0.021084336256466604,0.0008031736047425422,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.3632208975142448,1.2456674248318054,0.930230444165685,0.24354159112579074,0.13756638076201222,0.07964253860400211,0.15337780843726015,0.2754724284028359,0.17360627630648448,0.22256151108857822,0.010428484664199586,0.021020599045846185,0.0007993537941869888,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.02478272626546306,0.5050539177152408,1.548353866100689,1.1650820660718892,0.4037627499546143,0.16867383899632607,0.09045080678044697,0.18206604848064775,0.2873345321490761,0.1928036274382723,0.2628563805825611,0.00990730128677195,0.019880689735085142,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.06712192625327551,0.520776125307571,1.5021885849754266,1.0914412915345701,0.3944532623818672,0.16428212339402762,0.08695130377295393,0.1701736076311286,0.30010147611300575,0.1926366265058437,0.2885199529920463
Day-ahead Price [GBP/MWh]_standardized d-2 h=20,0.0,-0.0,-0.0,-0.025231497074039377,-0.0,-0.0,-0.021272158083466816,-0.032607986360814425,-0.03313222385075728,-0.050588231745736165,-0.14616335115338774,-0.19962738121516146,-0.11500458344282256,-0.14065552961101366,-0.21723689971873353,-0.5146228949298144,-0.3697322473885106,-0.1001767944138304,-0.06170098844297652,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.012298598979138603,-0.0,-0.0,-0.01964916147912856,-0.030740383181018457,-0.02486103177732994,-0.04328945434096406,-0.12339719897916492,-0.17807322690500366,-0.12164307574689727,-0.11926121362850306,-0.23333966804988318,-0.5734684343103174,-0.41114175814710674,-0.12187164465655423,-0.07441033250704505,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.01196548107438576,-0.0,-0.0,-0.013705795288604307,-0.030259470229887533,-0.024479359311014432,-0.042970011588195155,-0.1248272485125134,-0.17882145782151393,-0.12396491895255722,-0.13246769588966276,-0.31411690038688495,-0.6450690259387284,-0.49446598374663187,-0.1898112061949379,-0.09048140723523945,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.012630467210531187,-0.0,-0.0,-0.000836073398255479,-0.012744080972068741,-0.0035578916674453677,-0.024525777760092335,-0.05971494490676937,-0.05873165706394143,-0.019049691717499758,-0.08505309048165074,-0.38776864911765085,-0.8348837658343127,-0.6403457093155557,-0.29021180539052543,-0.12393850985828855,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.007880929049144454,-0.0,-0.001117689480313762,-0.009046082444701366,-0.021379082487919265,-0.0015058475060316645,-0.017155531964353408,-0.053803089152884204,-0.054807647175027056,-0.01873772771533463,-0.11087377277555983,-0.3876910744190847,-0.8036527196551124,-0.594248462865539,-0.2771390300529342,-0.11569249733802736,-0.0,-0.0,-0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-2 h=21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.10672193804211161,0.20049733890009544,0.15467153535655198,0.15758041112047655,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.17760916346267971,-0.26516865082856395,-0.10332809855289568,-0.05562995113412112,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.08142437377947194,0.16372115548727798,0.15209966162542746,0.10914432932414538,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.17673537058001074,-0.25686045302444604,-0.08597718432883399,-0.04831382136109338,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.08345040438073437,0.16669709764338592,0.1491681233832127,0.11801590729130763,0.028080809207670098,-0.0,-0.0,0.0,0.0,0.0,-0.18805894978816493,-0.26302351347200803,-0.0791842998045175,-0.04390675448182023,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.021605914033036654,0.0,-0.0,-0.0,-0.22033597227527527,-0.2559300968876493,-0.0965482357937173,-0.06794599558440562,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.016941388447784467,0.0,0.0,-0.0,-0.22402388510930438,-0.265257462167565,-0.09631984120202752,-0.08025707967594567
Day-ahead Price [GBP/MWh]_standardized d-2 h=22,-0.0,0.0,0.004031058630694418,0.0,-0.04184252526172201,-0.11502444278185747,-0.0662210943090197,-0.0,-0.0,0.0,0.0,0.0,0.03382936404499435,0.0,0.028026675626988486,-0.0,-0.0,0.031983719342200165,0.10146862095289169,0.1497313663539785,0.09802688024410501,0.0,-0.0,0.0,-0.0,0.0,0.023267739972334826,0.010058066522993583,-0.026883577302303507,-0.10954345803736984,-0.029072165853254898,0.0,-0.0,0.0,0.0,0.0,0.0025258527661178175,0.0,0.03770937548459643,-0.0,-0.0,0.032918245112791365,0.09918744975579381,0.1721869442301924,0.12980471512757102,0.0,-0.0,0.0,-0.0,-0.0,0.028741483578629535,0.015680336064001616,-0.03637534220455134,-0.1424086920589928,-0.03875478722020588,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.012178223932469385,-0.04183910797712706,-0.013237749971239806,0.01571596954871334,0.10786614343140838,0.17829342313128108,0.1662647723195454,0.0,0.0,0.0,-0.0,-0.0,0.025928437914627973,0.004973749888365698,-0.03889386459660245,-0.12927228086514028,-0.020781243474610904,0.0,0.0,0.0,0.06544528936440207,0.14795686225303076,0.1587352010978447,0.12557541679604928,0.05162077141102856,-0.0,-0.0,0.0643107479384977,0.14884713477939693,0.19077349949188024,0.21149151247399559,0.0,0.0,0.0,-0.0,-0.0,0.02544473944482762,0.016250042442155124,-0.021180216991516093,-0.11423031245730103,-0.005963084338918973,0.0,0.0,0.0,0.06117689592981716,0.1485891568243848,0.16096931526153344,0.12964799811710498,0.046613491416432104,-0.0,-0.0,0.05929127221446731,0.14185457456361872,0.18693371786736418,0.22614753688363862,0.0,0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-2 h=23,-0.006702934656770338,-0.0,0.07891090728718722,0.1766117235548199,0.0,0.0,0.1607016806968571,0.01995165878774573,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.058632873777853575,0.14516426918815092,0.03118430328514192,0.07466106164013482,-0.006468864542549851,-0.0,0.04336171329510404,0.1390787875362345,0.0,0.0,0.1119868135872042,0.0046488787424648435,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.040287748646064304,0.1563632389227216,0.04663509039938407,0.0929531691413635,-0.006454785118881751,-0.0,0.03106223721514649,0.1274512491602765,0.0,0.0,0.10543075983858424,0.0034867525533036647,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.223299014400123,0.05559443959423508,0.11635409298137955,-0.007256037858035111,-0.0,0.03249531636511667,0.13225372498843532,0.0,0.0,0.1271458401927553,0.06988473782676109,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.21064189482562742,0.08749319894338868,0.15354178087937087,-0.008114877123067814,-0.0,0.033447401268890155,0.1183019544597314,0.0,0.0,0.10385182417155646,0.061380198600941564,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.21168213289675117,0.07887516097092544,0.16755492634083627
Day-ahead Price [GBP/MWh]_standardized d-2 h=24,-0.0,-0.0,-0.0,0.0,0.20421560018792131,0.23618195469276074,0.0,-0.0,-0.0,-0.15573136496731568,-0.22578228158105643,-0.2577435762320447,-0.2187118117049655,-0.11907134180054658,0.0,0.14575681416509484,0.00642959329851035,-0.08543972884158006,-0.3750733603615169,-0.3117492663403452,-0.0,-0.024414420198136402,-0.0,-0.0,-0.0,-0.008377192729562208,-0.0,0.0,0.1621492214804875,0.209463268040376,0.0,-0.0,-0.037870956502133464,-0.161513811524477,-0.21750777708460184,-0.24542772182740674,-0.19210137278325914,-0.0902694707216693,0.0,0.20217814574466103,0.04957303823382238,-0.052367203300533745,-0.3439380448790528,-0.3431066274735003,-0.0,-0.02297897110453176,-0.0,-0.0,-0.0,-0.0022670175159251035,-0.0,0.0,0.14767498230592005,0.22673444453486147,0.0,-0.0,-0.0419303216019095,-0.1631781133748835,-0.2186145461944842,-0.24713745991998237,-0.1831012580700191,-0.11740551946006561,0.0,0.20001663745810105,0.008879537090117844,-0.06586141698193063,-0.3667833072375511,-0.4014583275013567,-0.005357522019247253,-0.09027553797493093,-0.0,-0.0,-0.0,-0.003065850746462607,-0.0,0.0,0.13966581039534157,0.22532442138887068,0.0,-0.0,-0.0,-0.11489683368596416,-0.22999257487014912,-0.28754671164666173,-0.25246376770407286,-0.16315877066093684,0.0,0.08543666613094263,0.0,-0.11790385932842601,-0.3809521589897789,-0.37221252568373786,-0.0,-0.032074542002144296,-0.0,-0.0,-0.0,-0.0011750452485682207,-0.0,0.0,0.06590699491636252,0.18373381109428047,0.0,-0.0,-0.0,-0.12264342108558494,-0.23413583650677527,-0.29354720765146153,-0.2559404444843995,-0.17130594763525722,0.0,0.09592948862473442,0.0,-0.1050609082832357,-0.3547977191038979,-0.34951510857962226,-0.0040199415095458135,-0.03901161453698144,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-3 h=1,-0.0037321572629086365,-0.029264446781333813,-0.0649730798235994,-0.03268861003655805,0.054462484926942265,0.09571774052090945,0.26859620584869515,0.3774276428864557,0.41918279567017885,0.25273774419550415,0.13107940772602936,0.09168205203488955,0.0,0.0,0.08485902887813053,0.4416810706445278,0.37578868493077355,0.10961569814888628,0.0,0.02032980960021605,0.20426859850501933,0.32093115119762666,0.0,-0.0,-0.003320765289165151,-0.029337537099774574,-0.06524879721227572,-0.03468986332801064,0.05796723536640347,0.10131199248400431,0.2767783883750689,0.41595847676781056,0.42910070304655024,0.24479658100350407,0.12340460764468333,0.08739036857400695,0.0,-0.0,0.09094253533584849,0.42915487243389133,0.34635811952704354,0.10772207007908059,0.0,0.021758240781062844,0.22825218563161137,0.35153762960533863,0.0,-0.0,-0.0060231448107813685,-0.035647161498551766,-0.07243149660441042,-0.05379739131777039,0.014094083843443161,0.040279501280271635,0.2293297074524771,0.41656735648881216,0.4280431546388543,0.23892656261328282,0.12441888925602315,0.08877843816786993,0.0,-0.0,0.05104799179092349,0.32417702034767604,0.2774119857078828,0.09428935550464931,0.0,0.0,0.18551009165383553,0.38684239715547075,0.0,0.0,-0.006332722500749443,-0.03640350977417676,-0.07649710029996017,-0.0580598874603494,0.009891239600038187,0.06790808788431929,0.2665595666370262,0.5099322497409281,0.5564700995450489,0.35397610805640756,0.15179135853160378,0.10866686945166255,0.022964569648421522,-0.0,0.09610269360881256,0.47985298202215976,0.3910787662354182,0.2997703094142239,0.0,0.0,0.28153168832557346,0.43059394407673035,0.02164843992276748,0.0,-0.006690466195687407,-0.037141069388608124,-0.07549768846340604,-0.07634059168612409,0.0,0.027811976244567573,0.21062978903100785,0.44214115269542686,0.5386747234159863,0.3609584348872277,0.1630868417991141,0.11125079745416847,0.02476593675414422,-0.0,0.11248375302662027,0.5079734881699646,0.43534814530451377,0.29114820020063786,0.0,0.009449140323028035,0.29143846256675743,0.41715409068373765,0.005825142999645356,0.0
Day-ahead Price [GBP/MWh]_standardized d-3 h=2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.23123196169719779,-0.32875790513163994,-0.3759398346547713,-0.16093971217621247,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04458847980222563,-0.0,-0.19628258546782534,-0.3113397438055402,-0.052483295176884256,-0.11274788700472581,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.23258450732916833,-0.3680649141863077,-0.3864134150647709,-0.15889416951755733,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.039397545012525785,-0.0,-0.2144846542769702,-0.33336945927192296,-0.017791493457260617,-0.10890762045280782,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.19838706780735627,-0.3718259829012809,-0.3866924931376046,-0.1553595104613736,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11059545322659081,-0.06956979847782262,-0.0,-0.19366735864196144,-0.3792886691493774,-0.0,-0.09378594630970317,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.21888010036165728,-0.45540109976554166,-0.5073730860010294,-0.2538085370279618,-0.004455450504547931,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4125771561300286,-0.04888074176716328,-0.0,-0.30334273595807426,-0.42509400229540634,-0.0,-0.0713075388678395,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.14660446562506893,-0.3703314782392019,-0.48712778956507524,-0.26067284269776714,-0.016214441823880033,-0.0,-0.0,-0.0019438138179974408,-0.0,-0.0,-0.0,-0.36259743496392766,-0.05736948482710952,-0.0,-0.33785681994805855,-0.4312444133527477,-0.0,-0.06870097407232485
