Datetime,Date,Dummy,Hour,Day-ahead Price [GBP/MWh],Demand Forecast [MWh],Wind Forecast [MW],Solar Forecast [MW],Last Closing Gas Price [GBpence/therm]
2022-11-02 23:00:00+00:00,02/11/2022,3,23,48.36,23791.0,12994.5,0.0,279.69
2022-11-03 00:00:00+00:00,02/11/2022,3,24,47.33,20972.0,12672.5,0.0,279.69
2022-11-03 01:00:00+00:00,03/11/2022,4,1,46.115,20075.0,12220.0,0.0,305.44
2022-11-03 02:00:00+00:00,03/11/2022,4,2,46.31,19701.0,11615.5,0.0,305.44
2022-11-03 03:00:00+00:00,03/11/2022,4,3,52.48,18980.0,10912.5,0.0,305.44
2022-11-03 04:00:00+00:00,03/11/2022,4,4,67.15,18556.5,10146.0,0.0,305.44
2022-11-03 05:00:00+00:00,03/11/2022,4,5,87.195,18755.5,9458.0,0.0,305.44
2022-11-03 06:00:00+00:00,03/11/2022,4,6,91.615,20491.5,8292.5,0.0,305.44
2022-11-03 07:00:00+00:00,03/11/2022,4,7,91.64,25265.5,7156.0,0.005761919,305.44
2022-11-03 08:00:00+00:00,03/11/2022,4,8,100.175,30131.5,6437.5,30.02629408,305.44
2022-11-03 09:00:00+00:00,03/11/2022,4,9,102.94,31520.5,5495.0,110.7631687,305.44
2022-11-03 10:00:00+00:00,03/11/2022,4,10,103.655,32416.5,4698.0,190.2804569,305.44
2022-11-03 11:00:00+00:00,03/11/2022,4,11,106.88,32345.0,4147.0,252.0728713,305.44
2022-11-03 12:00:00+00:00,03/11/2022,4,12,113.015,32164.0,3748.5,306.634804,305.44
2022-11-03 13:00:00+00:00,03/11/2022,4,13,115.905,32178.0,3121.0,435.621258,305.44
2022-11-03 14:00:00+00:00,03/11/2022,4,14,119.25,32292.0,2558.0,359.6019877,305.44
2022-11-03 15:00:00+00:00,03/11/2022,4,15,136.555,32863.5,2224.5,303.966894,305.44
2022-11-03 16:00:00+00:00,03/11/2022,4,16,160.56,34009.0,1890.5,88.66531538,305.44
2022-11-03 17:00:00+00:00,03/11/2022,4,17,160.105,37079.0,1730.5,0.0,305.44
2022-11-03 18:00:00+00:00,03/11/2022,4,18,139.745,38553.0,1643.5,0.0,305.44
2022-11-03 19:00:00+00:00,03/11/2022,4,19,122.005,37974.0,1685.5,0.0,305.44
2022-11-03 20:00:00+00:00,03/11/2022,4,20,109.445,36157.0,1784.5,0.0,305.44
2022-11-03 21:00:00+00:00,03/11/2022,4,21,98.2,34042.5,1916.0,0.0,305.44
2022-11-03 22:00:00+00:00,03/11/2022,4,22,124.66,31138.0,2042.0,0.0,305.44
2022-11-03 23:00:00+00:00,03/11/2022,4,23,157.85,27172.5,2195.0,0.0,305.44
2022-11-04 00:00:00+00:00,03/11/2022,4,24,152.235,23998.0,2317.5,0.0,305.44
2022-11-04 01:00:00+00:00,04/11/2022,5,1,138.695,22375.0,2651.0,0.0,311.42
2022-11-04 02:00:00+00:00,04/11/2022,5,2,126.88,21453.5,3155.5,0.0,311.42
2022-11-04 03:00:00+00:00,04/11/2022,5,3,123.12,20580.0,3754.0,0.0,311.42
2022-11-04 04:00:00+00:00,04/11/2022,5,4,131.565,19918.5,4356.0,0.0,311.42
2022-11-04 05:00:00+00:00,04/11/2022,5,5,151.56,19582.5,4919.0,0.0,311.42
2022-11-04 06:00:00+00:00,04/11/2022,5,6,167.95,20758.0,5482.0,0.0,311.42
2022-11-04 07:00:00+00:00,04/11/2022,5,7,175.14,25345.5,5881.5,2.145741565,311.42
2022-11-04 08:00:00+00:00,04/11/2022,5,8,171.165,30241.0,6361.5,239.8776721,311.42
2022-11-04 09:00:00+00:00,04/11/2022,5,9,156.435,31155.0,6689.0,1019.653884,311.42
2022-11-04 10:00:00+00:00,04/11/2022,5,10,144.74,30581.0,6922.5,1714.173129,311.42
2022-11-04 11:00:00+00:00,04/11/2022,5,11,145.76,28725.5,7175.0,2012.065829,311.42
2022-11-04 12:00:00+00:00,04/11/2022,5,12,152.815,27998.0,7365.5,2086.797529,311.42
2022-11-04 13:00:00+00:00,04/11/2022,5,13,159.7,28021.5,7413.5,1940.760168,311.42
2022-11-04 14:00:00+00:00,04/11/2022,5,14,164.215,28200.0,7231.0,1216.851253,311.42
2022-11-04 15:00:00+00:00,04/11/2022,5,15,185.12,29507.5,7168.5,592.969544,311.42
2022-11-04 16:00:00+00:00,04/11/2022,5,16,211.925,31079.0,6995.5,49.8103015,311.42
2022-11-04 17:00:00+00:00,04/11/2022,5,17,208.43,34478.5,6832.5,0.0,311.42
2022-11-04 18:00:00+00:00,04/11/2022,5,18,186.44,37056.5,6637.5,0.0,311.42
2022-11-04 19:00:00+00:00,04/11/2022,5,19,171.69,36329.5,6192.0,0.0,311.42
2022-11-04 20:00:00+00:00,04/11/2022,5,20,166.775,34964.5,5749.5,0.0,311.42
2022-11-04 21:00:00+00:00,04/11/2022,5,21,159.63,32800.0,5344.5,0.0,311.42
2022-11-04 22:00:00+00:00,04/11/2022,5,22,140.55,29648.0,4883.5,0.0,311.42
2022-11-04 23:00:00+00:00,04/11/2022,5,23,122.66,26550.0,4433.5,0.0,311.42
2022-11-05 00:00:00+00:00,04/11/2022,5,24,116.42,23817.5,4140.5,0.0,311.42
2022-11-05 01:00:00+00:00,05/11/2022,6,1,108.695,22630.0,3828.5,0.0,283.03
2022-11-05 02:00:00+00:00,05/11/2022,6,2,103.185,21669.5,3433.0,0.0,283.03
2022-11-05 03:00:00+00:00,05/11/2022,6,3,102.135,20783.0,3112.0,0.0,283.03
2022-11-05 04:00:00+00:00,05/11/2022,6,4,99.75,19975.0,2899.5,0.0,283.03
2022-11-05 05:00:00+00:00,05/11/2022,6,5,106.9,19493.5,2903.0,0.0,283.03
2022-11-05 06:00:00+00:00,05/11/2022,6,6,117.98,19774.5,3247.0,0.0,283.03
2022-11-05 07:00:00+00:00,05/11/2022,6,7,120.77,21569.0,3906.5,0.990682938,283.03
2022-11-05 08:00:00+00:00,05/11/2022,6,8,122.81,23490.5,4586.5,81.2676438,283.03
2022-11-05 09:00:00+00:00,05/11/2022,6,9,119.135,26004.0,5479.0,272.9727486,283.03
2022-11-05 10:00:00+00:00,05/11/2022,6,10,111.265,28595.5,6562.5,372.204783,283.03
2022-11-05 11:00:00+00:00,05/11/2022,6,11,108.89,28623.0,7527.0,441.517435,283.03
2022-11-05 12:00:00+00:00,05/11/2022,6,12,107.21,28532.0,8423.0,405.878095,283.03
2022-11-05 13:00:00+00:00,05/11/2022,6,13,104.885,29254.5,8971.5,339.2103998,283.03
2022-11-05 14:00:00+00:00,05/11/2022,6,14,108.09,28522.5,9214.5,164.7703809,283.03
2022-11-05 15:00:00+00:00,05/11/2022,6,15,125.77,28635.5,9386.5,49.9716108,283.03
2022-11-05 16:00:00+00:00,05/11/2022,6,16,146.065,29990.5,9396.5,12.01510653,283.03
2022-11-05 17:00:00+00:00,05/11/2022,6,17,142.32,32477.0,9195.5,0.0,283.03
2022-11-05 18:00:00+00:00,05/11/2022,6,18,122.375,32904.0,8923.0,0.0,283.03
2022-11-05 19:00:00+00:00,05/11/2022,6,19,108.465,31950.5,8671.5,0.0,283.03
2022-11-05 20:00:00+00:00,05/11/2022,6,20,105.03,30317.0,8409.0,0.0,283.03
2022-11-05 21:00:00+00:00,05/11/2022,6,21,105.475,28786.5,8137.5,0.0,283.03
2022-11-05 22:00:00+00:00,05/11/2022,6,22,114.115,27024.5,7899.0,0.0,283.03
2022-11-05 23:00:00+00:00,05/11/2022,6,23,116.835,24616.5,7630.5,0.0,283.03
2022-11-06 00:00:00+00:00,05/11/2022,6,24,107.605,22504.5,7799.0,0.0,283.03
2022-11-06 01:00:00+00:00,06/11/2022,7,1,98.155,21600.0,8085.5,0.0,283.03
2022-11-06 02:00:00+00:00,06/11/2022,7,2,81.47,20632.5,8060.0,0.0,283.03
2022-11-06 03:00:00+00:00,06/11/2022,7,3,70.105,19444.0,8127.5,0.0,283.03
2022-11-06 04:00:00+00:00,06/11/2022,7,4,67.295,18684.0,8263.0,0.0,283.03
2022-11-06 05:00:00+00:00,06/11/2022,7,5,70.925,18239.5,8318.5,0.0,283.03
2022-11-06 06:00:00+00:00,06/11/2022,7,6,79.625,18619.5,8101.5,0.0,283.03
2022-11-06 07:00:00+00:00,06/11/2022,7,7,88.005,20085.5,8193.5,0.001005729,283.03
2022-11-06 08:00:00+00:00,06/11/2022,7,8,99.335,21807.0,8021.0,10.35858692,283.03
2022-11-06 09:00:00+00:00,06/11/2022,7,9,109.66,23914.5,7979.5,43.82283337,283.03
2022-11-06 10:00:00+00:00,06/11/2022,7,10,108.535,25710.5,7697.5,71.1201522,283.03
2022-11-06 11:00:00+00:00,06/11/2022,7,11,114.24,25663.5,7422.0,99.086603,283.03
2022-11-06 12:00:00+00:00,06/11/2022,7,12,116.505,25984.5,7162.0,165.6368178,283.03
2022-11-06 13:00:00+00:00,06/11/2022,7,13,115.99,27041.0,7057.0,257.8368707,283.03
2022-11-06 14:00:00+00:00,06/11/2022,7,14,111.19,27656.0,7127.5,293.2058917,283.03
2022-11-06 15:00:00+00:00,06/11/2022,7,15,112.98,27870.5,7420.5,180.4367911,283.03
2022-11-06 16:00:00+00:00,06/11/2022,7,16,139.98,29797.0,8177.0,58.2716087,283.03
2022-11-06 17:00:00+00:00,06/11/2022,7,17,138.24,32438.0,8924.0,0.0,283.03
2022-11-06 18:00:00+00:00,06/11/2022,7,18,123.265,34022.0,9548.5,0.0,283.03
2022-11-06 19:00:00+00:00,06/11/2022,7,19,114.15,32546.5,9957.0,0.0,283.03
2022-11-06 20:00:00+00:00,06/11/2022,7,20,99.415,30721.0,10279.5,0.0,283.03
2022-11-06 21:00:00+00:00,06/11/2022,7,21,84.035,28770.0,10536.0,0.0,283.03
2022-11-06 22:00:00+00:00,06/11/2022,7,22,78.625,26099.5,10689.5,0.0,283.03
2022-11-06 23:00:00+00:00,06/11/2022,7,23,80.17,23189.0,10817.5,0.0,283.03
2022-11-07 00:00:00+00:00,06/11/2022,7,24,66.995,20731.0,10690.5,0.0,283.03
2022-11-07 01:00:00+00:00,07/11/2022,1,1,47.665,20030.0,10433.5,0.0,283.03
2022-11-07 02:00:00+00:00,07/11/2022,1,2,36.42,19473.0,10304.0,0.0,283.03
2022-11-07 03:00:00+00:00,07/11/2022,1,3,36.465,18473.0,10198.5,0.0,283.03
2022-11-07 04:00:00+00:00,07/11/2022,1,4,61.51,18045.0,10198.0,0.0,283.03
2022-11-07 05:00:00+00:00,07/11/2022,1,5,102.28,18027.5,10296.5,0.0,283.03
2022-11-07 06:00:00+00:00,07/11/2022,1,6,116.52,19631.5,10474.5,0.0,283.03
2022-11-07 07:00:00+00:00,07/11/2022,1,7,110.02,24327.0,10751.5,0.517561567,283.03
2022-11-07 08:00:00+00:00,07/11/2022,1,8,108.415,28986.5,10982.5,98.7168749,283.03
2022-11-07 09:00:00+00:00,07/11/2022,1,9,102.535,30568.5,11230.5,220.7651585,283.03
2022-11-07 10:00:00+00:00,07/11/2022,1,10,99.93,31082.0,11348.5,276.704098,283.03
2022-11-07 11:00:00+00:00,07/11/2022,1,11,104.945,30842.0,11550.5,287.688568,283.03
2022-11-07 12:00:00+00:00,07/11/2022,1,12,102.135,31158.0,11726.5,322.587875,283.03
2022-11-07 13:00:00+00:00,07/11/2022,1,13,101.245,31609.5,11862.5,366.234491,283.03
2022-11-07 14:00:00+00:00,07/11/2022,1,14,106.81,31682.5,12015.0,255.334499,283.03
2022-11-07 15:00:00+00:00,07/11/2022,1,15,126.985,31608.0,12171.5,136.3930433,283.03
2022-11-07 16:00:00+00:00,07/11/2022,1,16,147.37,32595.0,12402.5,17.15089068,283.03
2022-11-07 17:00:00+00:00,07/11/2022,1,17,130.325,34810.5,12734.0,0.0,283.03
2022-11-07 18:00:00+00:00,07/11/2022,1,18,107.975,36280.0,13081.0,0.0,283.03
2022-11-07 19:00:00+00:00,07/11/2022,1,19,92.925,35059.5,13397.0,0.0,283.03
2022-11-07 20:00:00+00:00,07/11/2022,1,20,79.265,33045.0,13648.0,0.0,283.03
2022-11-07 21:00:00+00:00,07/11/2022,1,21,69.53,30137.0,13810.5,0.0,283.03
2022-11-07 22:00:00+00:00,07/11/2022,1,22,46.79,26965.5,13892.0,0.0,283.03
2022-11-07 23:00:00+00:00,07/11/2022,1,23,29.42,23470.0,13886.0,0.0,283.03
2022-11-08 00:00:00+00:00,07/11/2022,1,24,28.825,20456.0,13637.5,0.0,283.03
2022-11-08 01:00:00+00:00,08/11/2022,2,1,27.945,18835.0,13107.5,0.0,267.44
2022-11-08 02:00:00+00:00,08/11/2022,2,2,27.545,18805.5,12560.5,0.0,267.44
2022-11-08 03:00:00+00:00,08/11/2022,2,3,34.315,18136.0,12097.5,0.0,267.44
2022-11-08 04:00:00+00:00,08/11/2022,2,4,53.92,17611.5,11864.5,0.0,267.44
2022-11-08 05:00:00+00:00,08/11/2022,2,5,84.85,17507.0,11815.0,0.0,267.44
2022-11-08 06:00:00+00:00,08/11/2022,2,6,106.075,18724.0,11861.5,0.0,267.44
2022-11-08 07:00:00+00:00,08/11/2022,2,7,105.07,23226.5,11941.5,0.14677989,267.44
2022-11-08 08:00:00+00:00,08/11/2022,2,8,93.11,28096.0,12025.0,135.5555515,267.44
2022-11-08 09:00:00+00:00,08/11/2022,2,9,87.765,29606.5,12136.5,509.6292,267.44
2022-11-08 10:00:00+00:00,08/11/2022,2,10,87.155,29315.0,12297.5,995.279026,267.44
2022-11-08 11:00:00+00:00,08/11/2022,2,11,90.885,28665.0,12361.0,1019.489979,267.44
2022-11-08 12:00:00+00:00,08/11/2022,2,12,93.06,28696.0,12437.0,1139.815711,267.44
2022-11-08 13:00:00+00:00,08/11/2022,2,13,95.9,29179.5,12410.0,998.044059,267.44
2022-11-08 14:00:00+00:00,08/11/2022,2,14,100.055,29282.0,12200.5,501.1749681,267.44
2022-11-08 15:00:00+00:00,08/11/2022,2,15,111.745,29499.0,12112.0,237.9661451,267.44
2022-11-08 16:00:00+00:00,08/11/2022,2,16,127.91,31092.0,12416.5,46.12652276,267.44
2022-11-08 17:00:00+00:00,08/11/2022,2,17,123.69,34491.0,12381.5,0.0,267.44
2022-11-08 18:00:00+00:00,08/11/2022,2,18,113.885,36088.5,12276.0,0.0,267.44
2022-11-08 19:00:00+00:00,08/11/2022,2,19,104.59,35413.5,12190.0,0.0,267.44
2022-11-08 20:00:00+00:00,08/11/2022,2,20,97.17,33475.5,12103.0,0.0,267.44
2022-11-08 21:00:00+00:00,08/11/2022,2,21,91.055,30862.5,12011.0,0.0,267.44
2022-11-08 22:00:00+00:00,08/11/2022,2,22,90.935,27966.0,11977.0,0.0,267.44
2022-11-08 23:00:00+00:00,08/11/2022,2,23,93.4,24599.0,11939.5,0.0,267.44
2022-11-09 00:00:00+00:00,08/11/2022,2,24,89.575,21372.0,11497.5,0.0,267.44
2022-11-09 01:00:00+00:00,09/11/2022,3,1,81.545,20525.0,10986.0,0.0,283.81
2022-11-09 02:00:00+00:00,09/11/2022,3,2,70.03,20298.5,10937.0,0.0,283.81
2022-11-09 03:00:00+00:00,09/11/2022,3,3,70.39,19438.0,10762.0,0.0,283.81
2022-11-09 04:00:00+00:00,09/11/2022,3,4,88.105,18743.5,10552.0,0.0,283.81
2022-11-09 05:00:00+00:00,09/11/2022,3,5,111.36,18523.0,10382.0,0.0,283.81
2022-11-09 06:00:00+00:00,09/11/2022,3,6,123.075,19765.0,10242.5,0.0,283.81
2022-11-09 07:00:00+00:00,09/11/2022,3,7,126.355,24461.5,10229.0,0.022963348,283.81
2022-11-09 08:00:00+00:00,09/11/2022,3,8,123.505,29525.0,10386.0,78.2071141,283.81
2022-11-09 09:00:00+00:00,09/11/2022,3,9,112.675,31110.5,10560.0,605.249822,283.81
2022-11-09 10:00:00+00:00,09/11/2022,3,10,102.735,30866.5,10689.5,1295.484655,283.81
2022-11-09 11:00:00+00:00,09/11/2022,3,11,99.74,29861.0,10933.5,1485.829926,283.81
2022-11-09 12:00:00+00:00,09/11/2022,3,12,100.415,29574.5,11028.0,1404.034571,283.81
2022-11-09 13:00:00+00:00,09/11/2022,3,13,111.09,29762.0,10998.0,1197.564802,283.81
2022-11-09 14:00:00+00:00,09/11/2022,3,14,119.705,29935.5,10937.5,866.469208,283.81
2022-11-09 15:00:00+00:00,09/11/2022,3,15,137.87,30121.5,10821.5,455.794557,283.81
2022-11-09 16:00:00+00:00,09/11/2022,3,16,159.71,31709.5,10764.5,42.72844715,283.81
2022-11-09 17:00:00+00:00,09/11/2022,3,17,151.235,35134.0,10988.0,0.0,283.81
2022-11-09 18:00:00+00:00,09/11/2022,3,18,134.275,36720.0,11236.5,0.0,283.81
2022-11-09 19:00:00+00:00,09/11/2022,3,19,122.415,35942.0,11431.0,0.0,283.81
2022-11-09 20:00:00+00:00,09/11/2022,3,20,114.695,33874.5,11604.5,0.0,283.81
2022-11-09 21:00:00+00:00,09/11/2022,3,21,107.69,31140.0,11751.0,0.0,283.81
2022-11-09 22:00:00+00:00,09/11/2022,3,22,94.94,28186.5,11824.0,0.0,283.81
2022-11-09 23:00:00+00:00,09/11/2022,3,23,77.0,24780.5,11871.0,0.0,283.81
2022-11-10 00:00:00+00:00,09/11/2022,3,24,61.2,21519.0,12256.0,0.0,283.81
2022-11-10 01:00:00+00:00,10/11/2022,4,1,46.255,20360.0,12739.5,0.0,270.87
2022-11-10 02:00:00+00:00,10/11/2022,4,2,30.13,19648.0,12907.5,0.0,270.87
2022-11-10 03:00:00+00:00,10/11/2022,4,3,23.62,18611.0,13030.5,0.0,270.87
2022-11-10 04:00:00+00:00,10/11/2022,4,4,27.23,17952.0,13017.5,0.0,270.87
2022-11-10 05:00:00+00:00,10/11/2022,4,5,63.11,18033.5,13066.5,0.0,270.87
2022-11-10 06:00:00+00:00,10/11/2022,4,6,101.99,19156.0,13158.0,0.0,270.87
2022-11-10 07:00:00+00:00,10/11/2022,4,7,117.545,22853.5,13205.0,0.004284049,270.87
2022-11-10 08:00:00+00:00,10/11/2022,4,8,117.045,27658.5,13271.5,100.6503141,270.87
2022-11-10 09:00:00+00:00,10/11/2022,4,9,100.8,29307.0,13346.5,463.00881,270.87
2022-11-10 10:00:00+00:00,10/11/2022,4,10,93.81,29152.0,13460.5,655.901849,270.87
2022-11-10 11:00:00+00:00,10/11/2022,4,11,93.875,28561.5,13529.0,519.606094,270.87
2022-11-10 12:00:00+00:00,10/11/2022,4,12,100.255,28397.5,13563.5,473.175419,270.87
2022-11-10 13:00:00+00:00,10/11/2022,4,13,107.035,28464.0,13599.0,431.723011,270.87
2022-11-10 14:00:00+00:00,10/11/2022,4,14,104.095,28502.5,13645.0,336.754655,270.87
2022-11-10 15:00:00+00:00,10/11/2022,4,15,118.99,28503.0,13723.0,146.3971458,270.87
2022-11-10 16:00:00+00:00,10/11/2022,4,16,142.395,29494.5,13570.5,7.860328684,270.87
2022-11-10 17:00:00+00:00,10/11/2022,4,17,129.08,32510.5,13558.5,0.0,270.87
2022-11-10 18:00:00+00:00,10/11/2022,4,18,109.13,34302.5,13505.0,0.0,270.87
2022-11-10 19:00:00+00:00,10/11/2022,4,19,103.85,33331.5,13586.0,0.0,270.87
2022-11-10 20:00:00+00:00,10/11/2022,4,20,98.075,31374.0,13596.0,0.0,270.87
2022-11-10 21:00:00+00:00,10/11/2022,4,21,76.75,28933.5,13584.5,0.0,270.87
2022-11-10 22:00:00+00:00,10/11/2022,4,22,41.715,26068.0,13637.5,0.0,270.87
2022-11-10 23:00:00+00:00,10/11/2022,4,23,17.85,23046.0,13624.5,0.0,270.87
2022-11-11 00:00:00+00:00,10/11/2022,4,24,8.65,20245.0,13640.5,0.0,270.87
2022-11-11 01:00:00+00:00,11/11/2022,5,1,6.08,18875.0,13601.5,0.0,266.39
2022-11-11 02:00:00+00:00,11/11/2022,5,2,2.575,18264.5,13412.5,0.0,266.39
2022-11-11 03:00:00+00:00,11/11/2022,5,3,-4.575,17051.5,13200.0,0.0,266.39
2022-11-11 04:00:00+00:00,11/11/2022,5,4,-0.295,16684.5,13007.0,0.0,266.39
2022-11-11 05:00:00+00:00,11/11/2022,5,5,40.475,16475.5,12839.0,0.0,266.39
2022-11-11 06:00:00+00:00,11/11/2022,5,6,90.46,17683.5,12761.0,0.0,266.39
2022-11-11 07:00:00+00:00,11/11/2022,5,7,108.3,21642.5,12819.5,0.00068525,266.39
2022-11-11 08:00:00+00:00,11/11/2022,5,8,102.2,25934.0,12842.5,48.99244413,266.39
2022-11-11 09:00:00+00:00,11/11/2022,5,9,90.915,27876.5,12877.0,179.882797,266.39
2022-11-11 10:00:00+00:00,11/11/2022,5,10,83.45,28381.0,12953.5,295.424133,266.39
2022-11-11 11:00:00+00:00,11/11/2022,5,11,84.14,28077.0,12935.5,361.942882,266.39
2022-11-11 12:00:00+00:00,11/11/2022,5,12,90.445,27856.0,12883.0,474.699637,266.39
2022-11-11 13:00:00+00:00,11/11/2022,5,13,103.965,28039.0,12675.0,606.906399,266.39
2022-11-11 14:00:00+00:00,11/11/2022,5,14,94.91,27561.5,12347.5,769.992007,266.39
2022-11-11 15:00:00+00:00,11/11/2022,5,15,94.05,27588.5,11902.5,489.7356915,266.39
2022-11-11 16:00:00+00:00,11/11/2022,5,16,128.355,28732.5,11614.0,33.28724737,266.39
2022-11-11 17:00:00+00:00,11/11/2022,5,17,142.27,31519.5,11084.5,0.0,266.39
2022-11-11 18:00:00+00:00,11/11/2022,5,18,136.85,33634.0,10334.5,0.0,266.39
2022-11-11 19:00:00+00:00,11/11/2022,5,19,126.815,33165.5,9451.0,0.0,266.39
2022-11-11 20:00:00+00:00,11/11/2022,5,20,108.62,31639.5,8496.5,0.0,266.39
2022-11-11 21:00:00+00:00,11/11/2022,5,21,102.44,29559.0,7545.0,0.0,266.39
2022-11-11 22:00:00+00:00,11/11/2022,5,22,98.53,27125.0,6590.0,0.0,266.39
2022-11-11 23:00:00+00:00,11/11/2022,5,23,91.365,24656.0,5640.0,0.0,266.39
2022-11-12 00:00:00+00:00,11/11/2022,5,24,97.055,22497.0,4952.5,0.0,266.39
2022-11-12 01:00:00+00:00,12/11/2022,6,1,95.685,22210.0,4360.0,0.0,228.43
2022-11-12 02:00:00+00:00,12/11/2022,6,2,93.43,21297.0,3743.0,0.0,228.43
2022-11-12 03:00:00+00:00,12/11/2022,6,3,98.58,20558.5,3407.5,0.0,228.43
2022-11-12 04:00:00+00:00,12/11/2022,6,4,95.7,19714.0,3308.0,0.0,228.43
2022-11-12 05:00:00+00:00,12/11/2022,6,5,100.265,18856.5,3326.0,0.0,228.43
2022-11-12 06:00:00+00:00,12/11/2022,6,6,105.165,19073.5,3425.0,0.0,228.43
2022-11-12 07:00:00+00:00,12/11/2022,6,7,114.39,20703.0,3658.0,0.000141357,228.43
2022-11-12 08:00:00+00:00,12/11/2022,6,8,119.845,22504.0,4005.5,47.47372327,228.43
2022-11-12 09:00:00+00:00,12/11/2022,6,9,106.925,24602.5,4251.5,245.0431189,228.43
2022-11-12 10:00:00+00:00,12/11/2022,6,10,101.16,25542.0,4381.5,436.472479,228.43
2022-11-12 11:00:00+00:00,12/11/2022,6,11,104.16,25420.0,4417.0,765.506509,228.43
2022-11-12 12:00:00+00:00,12/11/2022,6,12,111.575,25128.5,4404.5,1365.360576,228.43
2022-11-12 13:00:00+00:00,12/11/2022,6,13,120.315,24997.0,4393.0,1445.81089,228.43
2022-11-12 14:00:00+00:00,12/11/2022,6,14,118.635,24894.0,4544.0,937.343642,228.43
2022-11-12 15:00:00+00:00,12/11/2022,6,15,129.885,25051.5,4835.0,362.9209912,228.43
2022-11-12 16:00:00+00:00,12/11/2022,6,16,160.055,26155.5,5028.5,26.83960073,228.43
2022-11-12 17:00:00+00:00,12/11/2022,6,17,151.985,28600.0,5350.5,0.0,228.43
2022-11-12 18:00:00+00:00,12/11/2022,6,18,116.375,31371.0,5661.0,0.0,228.43
2022-11-12 19:00:00+00:00,12/11/2022,6,19,103.155,29914.5,5719.5,0.0,228.43
2022-11-12 20:00:00+00:00,12/11/2022,6,20,105.755,27964.0,5739.5,0.0,228.43
2022-11-12 21:00:00+00:00,12/11/2022,6,21,98.035,26614.5,5738.0,0.0,228.43
2022-11-12 22:00:00+00:00,12/11/2022,6,22,103.455,25458.5,5592.0,0.0,228.43
2022-11-12 23:00:00+00:00,12/11/2022,6,23,116.875,23721.5,5426.5,0.0,228.43
2022-11-13 00:00:00+00:00,12/11/2022,6,24,111.86,21391.0,5663.0,0.0,228.43
2022-11-13 01:00:00+00:00,13/11/2022,7,1,104.895,21000.0,6061.0,0.0,228.43
2022-11-13 02:00:00+00:00,13/11/2022,7,2,99.09,20075.0,6172.5,0.0,228.43
2022-11-13 03:00:00+00:00,13/11/2022,7,3,91.415,19094.5,6282.0,0.0,228.43
2022-11-13 04:00:00+00:00,13/11/2022,7,4,85.835,18293.0,6408.0,0.0,228.43
2022-11-13 05:00:00+00:00,13/11/2022,7,5,83.99,17772.0,6497.0,0.0,228.43
2022-11-13 06:00:00+00:00,13/11/2022,7,6,87.705,17948.0,6667.5,0.0,228.43
2022-11-13 07:00:00+00:00,13/11/2022,7,7,93.98,18815.0,6894.5,0.000106094,228.43
2022-11-13 08:00:00+00:00,13/11/2022,7,8,97.425,19988.0,7217.5,44.22772624,228.43
2022-11-13 09:00:00+00:00,13/11/2022,7,9,97.78,21934.5,7427.5,170.7611645,228.43
2022-11-13 10:00:00+00:00,13/11/2022,7,10,96.92,23430.0,7418.0,315.598691,228.43
2022-11-13 11:00:00+00:00,13/11/2022,7,11,97.995,23766.0,7257.5,449.258744,228.43
2022-11-13 12:00:00+00:00,13/11/2022,7,12,102.48,23982.5,7132.5,589.816134,228.43
2022-11-13 13:00:00+00:00,13/11/2022,7,13,108.075,24391.5,7135.5,740.581823,228.43
2022-11-13 14:00:00+00:00,13/11/2022,7,14,107.68,24721.5,7258.0,683.955807,228.43
2022-11-13 15:00:00+00:00,13/11/2022,7,15,124.635,25317.0,7453.5,362.1256611,228.43
2022-11-13 16:00:00+00:00,13/11/2022,7,16,150.665,27080.5,7604.0,36.18917169,228.43
2022-11-13 17:00:00+00:00,13/11/2022,7,17,145.39,30095.0,7794.0,0.0,228.43
2022-11-13 18:00:00+00:00,13/11/2022,7,18,121.41,32020.5,7971.5,0.0,228.43
2022-11-13 19:00:00+00:00,13/11/2022,7,19,105.25,31402.5,7948.5,0.0,228.43
2022-11-13 20:00:00+00:00,13/11/2022,7,20,102.13,29664.0,7889.0,0.0,228.43
2022-11-13 21:00:00+00:00,13/11/2022,7,21,95.345,27875.5,7811.5,0.0,228.43
2022-11-13 22:00:00+00:00,13/11/2022,7,22,92.375,25703.5,7637.5,0.0,228.43
2022-11-13 23:00:00+00:00,13/11/2022,7,23,98.0,23257.0,7451.5,0.0,228.43
2022-11-14 00:00:00+00:00,13/11/2022,7,24,100.305,20938.0,6980.0,0.0,228.43
2022-11-14 01:00:00+00:00,14/11/2022,1,1,97.735,20245.0,6519.0,0.0,228.43
2022-11-14 02:00:00+00:00,14/11/2022,1,2,95.075,19869.0,6345.5,0.0,228.43
2022-11-14 03:00:00+00:00,14/11/2022,1,3,97.86,19166.0,5927.5,0.0,228.43
2022-11-14 04:00:00+00:00,14/11/2022,1,4,105.775,18835.0,5323.0,0.0,228.43
2022-11-14 05:00:00+00:00,14/11/2022,1,5,122.635,19009.5,4664.5,0.0,228.43
2022-11-14 06:00:00+00:00,14/11/2022,1,6,145.955,20732.5,4025.5,0.0,228.43
2022-11-14 07:00:00+00:00,14/11/2022,1,7,156.62,25219.5,3537.5,2.38e-05,228.43
2022-11-14 08:00:00+00:00,14/11/2022,1,8,157.805,29928.0,3168.5,85.65675457,228.43
