Feature,H1 - Coefficient - 1,H2 - Coefficient - 1,H3 - Coefficient - 1,H4 - Coefficient - 1,H5 - Coefficient - 1,H6 - Coefficient - 1,H7 - Coefficient - 1,H8 - Coefficient - 1,H9 - Coefficient - 1,H10 - Coefficient - 1,H11 - Coefficient - 1,H12 - Coefficient - 1,H13 - Coefficient - 1,H14 - Coefficient - 1,H15 - Coefficient - 1,H16 - Coefficient - 1,H17 - Coefficient - 1,H18 - Coefficient - 1,H19 - Coefficient - 1,H20 - Coefficient - 1,H21 - Coefficient - 1,H22 - Coefficient - 1,H23 - Coefficient - 1,H24 - Coefficient - 1
Day-ahead Price [GBP/MWh]_standardized d-3 h=18,-0.0,-0.017273315208293963,-0.00894862250386945,0.0,0.0,0.0,-0.0,-0.0,-0.024187012376728177,-0.022541765367492382,-0.06982037502392587,-0.10014998040996534,-0.08231781037371196,-0.03747877856379887,0.09507595571538824,1.9885765774422974,3.231328138978961,1.6149626550473404,0.37187608571467784,0.0,-0.0,-0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-3 h=19,-0.0,-0.0,-0.0,-0.0,-0.026652248850296854,-0.0834231254374529,-0.04603943191489498,-0.06901748121272115,-0.10574119573555955,-0.12286490012493116,-0.023869176602460723,-0.0,-0.0,-0.0,-0.18249478200378358,-1.938050792970972,-2.6912092245877313,-1.0775351315934671,-0.060976240813528676,0.08851752677640948,0.09305933623536418,0.005851368138307426,0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-3 h=20,0.010055087408936996,0.053938821769466495,0.06451944787194995,0.08197248651371523,0.13052942279554888,0.12122336955144028,0.0,0.0,0.0,0.0,0.0,0.0735957554799012,0.06086167546902974,0.008517926165397703,0.0,0.5690093293897716,0.880624583495085,0.23598326714395154,0.0,0.12044922925709715,0.0,-0.004977468700046561,-0.0,-0.0028528296144564565
Day-ahead Price [GBP/MWh]_standardized d-3 h=21,0.0072361989450868925,0.004913764732274981,0.014553029629068081,0.009325662908122766,0.0,0.0469271095923651,0.17325180979668217,0.25631062057400394,0.30193566843184383,0.32273582816250707,0.28446400963774904,0.11048796177320622,0.07419875693381514,0.15124971290151043,0.35397991980564586,0.3791106639318435,0.11545392982060554,0.10473690553377117,0.08417001178247896,0.0,0.0,-0.0,0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-3 h=22,0.0,-0.0,-0.0,-0.0,-0.025218619722664606,-0.0,-0.015782446913992085,-0.07070449907440571,-0.05150652922438688,-0.0841640379779654,-0.12021026859213292,-0.048422862130785345,-0.0,-0.0,-0.06697131815658068,-0.0672861796011922,-0.0,-0.029705858621249703,-0.0646437749091748,-0.034456803435458094,0.0,0.03868160929288178,0.037188765936595446,0.02797492227957534
Day-ahead Price [GBP/MWh]_standardized d-3 h=23,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.009994273470392525,0.0,-0.0,-0.029774036684207805,0.0,0.008413834062527945,0.04158133367162986,0.05573915569069217
Day-ahead Price [GBP/MWh]_standardized d-3 h=24,-0.0,-0.012978108397063488,-0.012065033267705975,-0.0,0.0,0.033239539993309766,0.12109614371175864,0.2018791824458232,0.1540947269153634,0.1449946189597803,0.1563713827944971,0.1348299535415957,0.09864105554128146,0.0,-0.0,-0.1843298213643204,-0.0,-0.0,0.0,0.0,0.0330939626073743,0.06966689436587613,0.09814436948679321,0.12290527230818273
Day-ahead Price [GBP/MWh]_standardized d-7 h=1,-0.008284698446250391,-0.001465098870123809,-0.015447540028949441,-0.0,-0.0,-0.1157025540146265,-0.10893556947758136,-0.053659262404333476,-0.0047138183072796816,0.0,-0.0,-0.0,-0.03712891296569262,-0.10469688984169012,-0.035059704947719796,-0.0,-0.0,-0.0,-0.0,0.0,0.03908553431697926,0.06228616947884856,0.03669281778140139,0.04365180229127423
Day-ahead Price [GBP/MWh]_standardized d-7 h=2,-0.0,-0.0,-0.0,-0.08112898865404723,-0.13453847182222836,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04566521036723034,-0.09310797057843995,-0.10043797600087694,-0.0,-0.026795219661955704,-0.15799743784941755,-0.28458442260915895,-0.12211254388684158,0.0,0.007593463358447955,0.024161458995146132,0.0,0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-7 h=3,-0.0,-0.040754943369192116,-0.04017190671030004,-0.0,-0.001850590546273471,-0.0,0.038749690962382725,0.025601152016452095,0.03249592054517996,0.01023034026701186,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-7 h=4,-0.0066437953244157435,-0.0,0.0,0.0,0.0,0.0,0.014242907495164617,0.04324428457112187,0.02359645072956605,0.056095199742270195,0.11181542194494293,0.16960706360102853,0.279668339843521,0.18485414499925998,0.14214290091458187,0.21165735369172015,0.29332193925554656,0.13771224474115262,0.0,0.0,0.0,-0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-7 h=5,0.0,0.0,0.005241755096606537,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.02547008919515692,-0.10871312051333253,-0.0,0.006088482996632203,0.0,0.0,0.0,0.0,0.0,-0.05196187415220017,-0.1264201663050012,-0.18009565864367358,-0.1717961854968767
Day-ahead Price [GBP/MWh]_standardized d-7 h=6,0.008106186996639128,0.0025356937899743146,0.0,0.08236077986498602,0.20485037799013772,0.14596120408542748,0.06437742852780211,0.01902945072745063,0.037789524535472706,0.053458771991515185,0.0076972725668836405,-0.0,-0.0,-0.017043443427337688,-0.16220367443929765,-0.6100769144304976,-0.8721399153751173,-0.4992386273218575,-0.09997782524378908,0.0007307425073022583,-0.0,-0.0,0.07419722222699388,0.08451266216443967
Day-ahead Price [GBP/MWh]_standardized d-7 h=7,0.0,0.016697281459721804,0.044472332487009325,0.024843528773328984,0.0,0.07300605746688149,0.0951665793287569,0.08726506939916912,0.11341152376733547,0.0416066589191735,0.0061317728697769655,0.0,-0.0,0.0,-0.0,0.0,0.2660551617856372,0.2266278388281729,0.029326304964398225,0.03307920132104221,0.10864647102558621,0.1898515421567822,0.0487056494142033,0.004583798416921834
Day-ahead Price [GBP/MWh]_standardized d-7 h=8,-0.0,-0.0,-0.0,-0.0,-0.013892734008288499,-0.015604041736722115,-0.010584996700261404,-0.03540781565611915,-0.12541783835912396,-0.08840474586567791,-0.0,-0.0,-0.006310660452809546,-0.04301001277740638,-0.02872857357050841,0.09439887518822122,0.08425180437151604,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-7 h=9,-0.0006323409463938118,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.04736377591951139,-0.0,-0.0,-0.0,-0.08838625300809219,-0.13413433357237337,-0.17610064856953211,-0.21323479277870466,-0.11269615909344238,-0.03807010158285719
Day-ahead Price [GBP/MWh]_standardized d-7 h=10,-0.0,-0.0,-0.04686255207988401,-0.059607720555486944,-0.0,0.0,0.0922838022717026,0.12424711198908422,0.184491582257611,0.24229028042635187,0.13889829097502301,0.051607545778339835,0.015544746667073703,0.04865967155992688,0.27901451332946814,0.6675872940020371,0.7422134573512491,0.40747791535018874,0.17671946374247124,0.041995295902170014,0.0,-0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-7 h=11,-0.0,-0.0,-0.036401061779381426,-0.02138090034531546,-0.0,0.0,-0.0,-0.0,-0.1626726498654318,-0.2842878668444945,-0.2399183959451772,-0.1518634385799008,-0.012133996971925664,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.04218198574711409,-0.014191676566075005,-0.03155223185764678
Day-ahead Price [GBP/MWh]_standardized d-7 h=12,-0.011464758601869981,-0.04764507108219082,-0.0,-0.0,-0.09361163419251348,-0.026071769437600492,-0.17090665421438186,-0.20673612704256472,-0.050059687405968605,-0.0,-0.0,-0.0,-0.09876576092025978,-0.11429911154256846,-0.0,0.038986600164475874,0.0,-0.0,-0.048913955762887755,-0.0069889309058579875,-0.0,-0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-7 h=13,-0.0,-0.0,-0.0,0.0,-0.0071301663591901215,-0.1461994194636244,-0.0,0.0,0.0,0.06353563507707022,0.09082387156263777,0.04305577722071784,0.0,0.0,-0.39865169715625937,-1.648454875287331,-2.2179174644699695,-1.3110416532273175,-0.39862571558840043,-0.0,0.11225841550965229,0.28593968783629986,0.12892815584512374,0.06859425381462216
Day-ahead Price [GBP/MWh]_standardized d-7 h=14,0.016151924315948776,0.053536650103845014,0.038594610492757,0.07795406380762404,0.2114228055264511,0.32349361083715583,0.1979591897537649,0.18528742684232982,0.16282849981745912,0.14622133618345354,0.14328391854647338,0.20919031274173072,0.31081940616577863,0.28217068511463694,0.5415976244318046,2.2835759930535104,3.1610521424790226,1.8502340021012358,0.6180403346396868,0.0943575450675588,-0.0,-0.20478316089715726,-0.15617720770064952,-0.10549377372208937
Day-ahead Price [GBP/MWh]_standardized d-7 h=15,0.0,0.0,0.013994166027898552,0.0,0.0,0.0,0.0,0.023836308868648636,0.01733312986317776,0.0,-0.0,-0.0,0.0,0.1261019005366247,0.29304200976181544,-0.676162413691502,-1.5370530810362462,-0.8259699499421429,-0.06367296794968798,-0.0,-0.07865230364980469,-0.05328204646435751,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-7 h=16,-0.0003643915445842495,-0.004735586083851409,0.0,-0.0,-0.07141160557451438,-0.1476774197428507,-0.07925399461937828,-0.05815211563041454,-0.04048575345759694,-0.026741680879294256,-0.0289389028777739,-0.03296447957516848,-0.030941115673409406,-0.07702058498742682,-0.2410607541200706,-0.22341712326573884,0.0,-0.0,-0.19316453560745223,-0.053245197928203127,0.01764484198223618,-0.0,-0.0293797567262042,-0.03123908906054308
Day-ahead Price [GBP/MWh]_standardized d-7 h=17,-0.002215134712232467,-0.008968445955319418,-0.023626079309574135,-0.019550785406967884,0.05196736784476109,0.1096645428256949,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0025656404056369144,-0.0,0.0,0.25064167600323595,0.41098976837307966,0.14814482923426878,0.17658596694239473,0.04291818598698519,0.0,-0.019586062832346963,-0.07245011653394079,-0.09478912465702098
Day-ahead Price [GBP/MWh]_standardized d-7 h=18,-0.0,-0.0,-0.0035623644980659025,-0.013308117519495802,0.0,0.005366474789915128,0.08502443416312887,0.04708049217375697,0.016954338732371087,0.0,0.0068376360801922255,0.0,0.0,0.07131692629516015,0.24422904315272742,0.24779816902282364,0.013701402768990407,0.18408102806058646,0.009611404401808195,0.0,0.0008983050839218018,0.035184708835158646,0.14382097285932666,0.17287940175176353
Day-ahead Price [GBP/MWh]_standardized d-7 h=19,0.0,0.0,0.0,-0.01134291630480452,-0.11322288310288123,-0.0482130687569431,-0.0,-0.0,-0.0,-0.0,-0.011854541393578614,-0.008927816992828774,-0.05329999053120413,-0.22564707463313272,-0.3503386164767019,0.0,0.6518725631276271,0.155627921740492,0.0,-0.0,0.0,0.095104184506392,0.1290058694288086,0.13051689678223566
Day-ahead Price [GBP/MWh]_standardized d-7 h=20,0.0,0.0,-0.0,-0.039102804789231366,-0.07243448995397035,-0.16310746319151712,-0.17921035968574373,-0.1597968972404915,-0.1416396152838885,-0.11694385314400883,-0.07700607438477985,-0.04844407301577314,-0.02987501858112375,-0.03190216573742894,-0.13353813499058192,-0.757762775278622,-1.3662937488761142,-0.5031577931747829,-0.11874138078269562,-0.016186868772318112,-0.004432611502006736,-0.056478067465515064,-0.04966546951102497,-0.026185180702837024
Day-ahead Price [GBP/MWh]_standardized d-7 h=21,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.07028246150110136,0.0,0.09227294070990688,0.5138713953345991,0.0,0.0,0.022954679212295985,0.0,-0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-7 h=22,0.0,0.016675867757225408,0.03771358872247239,0.0952491935623202,0.1402437735516301,0.10891159591294071,0.06092349992828482,0.07832569939292858,0.12020772037165789,0.10475440011996857,0.0426634388377707,0.0,0.0,0.0,0.1844526972377245,0.4142662671288937,0.0,0.11336924234923103,0.05537736747545073,0.07133294732611467,0.15645478772552493,0.1652908120122577,0.07251291228755623,0.011832212413603405
Day-ahead Price [GBP/MWh]_standardized d-7 h=23,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.045866665525695585,-0.016287489551899185,-0.0,-0.0,-0.0,-0.0,-0.0,0.16581074892851444,0.07538550111993979,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-7 h=24,0.0,0.0,-0.0,-0.06984112669132793,-0.14416570184107455,-0.13804306629235377,-0.15501109511696234,-0.22837496793622794,-0.2774528758171272,-0.21351793880893485,-0.18672229550139643,-0.1471337355131743,-0.10882856524925155,-0.10702869939299904,-0.1942001384176561,-0.21092234574272753,-0.07910530401217894,-0.0,-0.01928508730350796,-0.1349370003734647,-0.2150086518608669,-0.22629700691111723,-0.1617781373610759,-0.15398413731555005
Net Load_standardized d-0 h=1,-0.0,-0.14585795651374048,-0.3004768615171385,-0.4602539762984545,-0.5903835829654306,-0.5762695699282043,-0.5455197353519351,-0.41491957332606877,-0.3749333052791079,-0.3481560585412027,-0.2769189772351635,-0.334154237392748,-0.39349898905582936,-0.43037446485188374,-0.6701411931528773,-0.9656597896350011,-0.7637320190760017,-0.6172457869956818,-0.49555843918822967,-0.28146339310890056,-0.3265595234193597,-0.23637280247732892,-0.38892263843754377,-0.6124749965072658
Net Load_standardized d-0 h=2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1163008752599458,-0.16684000841529376,-0.0,-0.0
Net Load_standardized d-0 h=3,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.12970058057315303,0.11070696970867501,0.0,0.0,0.0,0.0,0.07254064233816171,-0.0,-0.2558679787835354,-0.12350277750075354,-0.0,-0.11364119860743228,-0.04498209569545587,-0.20700315358886928,-0.251519180256112,-0.02005048123809165
Net Load_standardized d-0 h=4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Net Load_standardized d-0 h=5,0.02591853995773678,0.21466756184570976,0.1307921250044504,0.0,0.07921401492175272,0.3318530544630855,0.4393625024956633,0.28982806973875386,0.10493885866385626,0.0,0.0,0.0,0.0,0.09088345465400414,0.12707234229404069,-0.0,-0.0,0.0,0.07783310828965063,0.16357920728625172,0.0,0.0,0.0,0.0
Net Load_standardized d-0 h=6,0.003415644460857944,0.0,0.1918211249259618,0.23402576082936077,0.14630749536515655,0.0,0.0,0.0,0.0,0.06300073285189532,0.10694583589654061,0.11744969736406531,0.12038109230982236,0.0,0.0,0.0,0.0,0.33699284136754976,0.09311869383531127,0.004256898619782964,0.24762566144370876,0.3162456398927699,0.20637195398771774,0.13993229877253482
Net Load_standardized d-0 h=7,0.024627531365291618,0.022659165547797313,0.05942382664584668,0.26774904981343967,0.4128964950652356,0.3362968385202934,0.042406581391139855,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.7509478114676713,1.184711949928783,0.0,0.0,0.0,0.0,0.07916244665154425,0.20384827612437792,0.160710438876997
Net Load_standardized d-0 h=8,0.0,0.0,0.02508081469241803,0.0,-0.0,-0.0,-0.0,-0.051063508964160786,-0.11601973685521084,-0.11373669076046293,-0.07417963676478603,-0.0555824936911804,-0.09189215492653251,-0.0,-0.07555853691161404,-1.2999298875216088,-1.8453062541431604,-0.5412555747502016,-0.14321993788748075,-0.0,-0.07670839756233948,-0.12149386239000594,-0.19131856298293778,-0.15365795820729392
Net Load_standardized d-0 h=9,0.030511744272101224,0.052157275865141725,0.031222666947914837,0.0,-0.0,0.0,0.18278573763873293,0.24673504132086893,0.3090501795780488,0.22037832151138295,0.07876220175028947,0.02260893911580994,0.09848143898950988,0.13162516493898993,0.29721647266278006,0.9991977299171578,1.3529501125290586,0.7861532968169116,0.431229478015187,0.2144685091733363,0.12796509906546785,0.0,0.01543002068408712,0.11108145447399848
Net Load_standardized d-0 h=10,0.0,0.0,0.0,-0.0,-0.06097301716807329,-0.0,0.015126162468372183,0.08205767126780356,0.021709685447388976,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0205653510564436,0.0,-0.0,0.0,-0.0,0.0,0.15706289094021847,0.1600547757049707,0.07493149870292384
Net Load_standardized d-0 h=11,0.0,-0.0,-0.0,-0.024456736420348964,-0.08456606553042811,-0.044891767429822434,0.0,0.0,0.0,0.0,0.0,-0.0,-0.002448928602406885,-0.08443553421894885,-0.0,0.016829254240039348,0.0,-0.14917214355131347,-0.190277045935613,-0.10246853480904324,0.0,0.0,0.06484714617205345,0.06830833191326474
Net Load_standardized d-0 h=12,-0.0,-0.01015529184966785,-0.022164630107131954,-0.0,-0.0,-0.0,0.0,0.09558155727435269,0.25435443571180444,0.24931042569587777,0.13115253691408693,0.0,0.0,-0.0,-0.0,0.5235644780150198,0.17387438400823318,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Net Load_standardized d-0 h=13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.12718961585382174,0.2192389427531446,0.0,-0.0,-0.03492525411932427,-0.24233945392294193,-0.0,0.0,0.0,-0.00793487129940808,-0.0,-0.0,-0.0,-0.0
Net Load_standardized d-0 h=14,-0.0,-0.02450253622410925,-0.043288871851916266,-0.0379873884705074,-0.05284589544456442,-0.12976255243517854,-0.19112006441747126,-0.2389052032557296,-0.22547437312000213,-0.0,0.0,0.019693104409527984,0.11069673098423452,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.07240407664157378,-0.02286299035074141,-0.0,-0.0
Net Load_standardized d-0 h=15,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.05578202388662622,-0.14268037252970495,-0.0,0.0,0.0,0.0,-0.28596489217678717,-1.0877409029578122,-0.7048674478445767,-0.28840467595317615,-0.13208662273948948,-0.07006255659578842,-0.0,-0.0,0.0,0.0
Net Load_standardized d-0 h=16,-0.0,0.0,0.02384689452671533,0.007584626371127407,0.11673927265384935,0.05328321065087138,0.06865135838526791,0.021220133734201865,0.0,-0.0,-0.0,0.0,0.0,0.18005022619029915,-0.0,-0.3612952987520647,-0.6843437716074197,-0.07869348320176486,-0.0,-0.0,-0.0,-0.054984249579616,-0.14570692803239793,-0.15317997204979902
Net Load_standardized d-0 h=17,-0.01861065187935532,-0.0,-0.0,-0.0,-0.02263026509153518,-0.0,0.0,0.04697028717405344,0.06297995326156426,0.060015566682591934,0.02630271718668787,0.12047298627000333,0.24948640007584713,0.07482890734293836,0.37436378259068714,1.3764979410908045,1.1700712579890602,0.11760093759296367,0.0,-0.0,-0.0,-0.0,-0.0,-0.05043998559896033
Net Load_standardized d-0 h=18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.1386831629710872,0.246382878126079,0.20743842923118944,0.12697758007835408,0.0,0.0,-0.0,-0.5268099643984968,-0.41579208475266777,-0.0,0.0,0.031623374133915146,0.06340732669413439,0.04386686912940317,0.06550739213957549,0.08356350894253706
Net Load_standardized d-0 h=19,-0.0,-0.0,-0.0330553619179204,-0.0025410830603439724,0.020816848326187923,0.19101937578763203,0.25535407666291193,0.35301643507623154,0.25869488721829725,0.0532778415150591,0.06314126177410269,0.13647144901444105,0.44879078320731475,0.747983944694737,1.3137474957700213,2.756779014222342,2.709228641597763,1.5339139578894874,0.8192147046234983,0.31874449460459464,0.0,0.0,0.0,0.012615068692450635
Net Load_standardized d-0 h=20,-0.0,-0.0,-0.022202966940370626,-0.0,0.0,-0.0,-0.0,-0.1713511468374124,-0.17148131961548918,-0.0,-0.0,-0.0,-0.3265017053365099,-0.5878447310927498,-1.051858829351168,-2.275845658506372,-2.3456532569425,-1.190539732774769,-0.6865077510464961,-0.35141166147212016,-0.0,0.0,-0.0,-0.0
Net Load_standardized d-0 h=21,-0.0,-0.023258299164001274,-0.0,-0.0,-0.005558410941948132,-0.11853313270349154,-0.13312411458515921,-0.0,-0.13097646046023492,-0.33504805416690286,-0.3738197966869209,-0.41098539502876813,-0.26805795360420376,-0.21158494162201968,-0.31719892917546594,-0.3363631988324986,-0.408852262826283,-0.42007396164544797,-0.19500706744063848,-0.12980717930844,-0.044749267513615076,-0.0,-0.0,-0.022384596120519823
Net Load_standardized d-0 h=22,0.0,0.0,0.030849941798223708,0.0,-0.0,-0.0,-0.031739910359460964,-0.08140552896836738,-0.04607126825921054,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.10941848916527712,0.0,-0.0,-0.0,-0.03696726168775659,-0.0,-0.0,0.0
Net Load_standardized d-0 h=23,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06576691380498254,0.37303761575325084,1.1403169290759163,1.1702232567821378,0.859048041591931,0.533689710920155,0.4109210340163661,0.1925995615508948,0.12445640969463118,0.005492506178797507,0.0
Net Load_standardized d-0 h=24,0.01019699943849721,0.036672338349512376,0.038214810765741444,0.03887623058091788,-0.0,-0.0,-0.0,0.0,0.077813881066094,0.14942425698619513,0.20750896481980377,0.2344079775057275,0.20781009585292376,0.14869417096963225,0.0,-0.4111143200869887,-0.23441068936074033,0.0,0.13963666870043934,0.1935103051295641,0.20578634933834763,0.164477823575663,0.31435709748698454,0.3755195810501901
Net Load_standardized d-1 h=1,-0.009761400092809727,-0.0,-0.0,0.0,0.021865998163392016,0.12236579476134975,0.07176981595336021,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11114463356270092,0.0,-0.0,-0.0,-0.0,-0.07626814626665855,-0.08442278435943637
Net Load_standardized d-1 h=2,-0.0,-0.005886807533708343,-0.011175658528953698,0.0,-0.0,0.0,0.0,0.0,0.0,0.02113963968194019,0.03892046290863699,0.022182582795985256,0.0,0.08903586217962708,0.4551756951457808,1.49790430144209,1.5731056628725406,0.8224659736604497,0.17454259874291567,0.0,-0.0,-0.0,-0.0,-0.0
Net Load_standardized d-1 h=3,-0.0,-0.0,-0.0,0.0,-0.0,-0.11705540239580244,-0.09765784505832754,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5555463196664179,-1.2011513591197542,-0.4680377726319712,-0.5470644274882415,-0.0,-0.0,-0.07561918637457227,-0.07596223685901428,-0.0,-0.0
Net Load_standardized d-1 h=4,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.060466674208707494,-0.1404600696669923,-0.0009850930289690557,-0.6262128571492832,-1.6225090187740212,-0.4961196384208898,-0.20697612214952438,-0.0596761923803934,-0.0,-0.0,-0.0,0.0
Net Load_standardized d-1 h=5,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.053022343561004895,-0.08006820509918086,-0.08159171931425767,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
Net Load_standardized d-1 h=6,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.028329245704405263,-0.003931385808018588,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.2166992070942572,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
Net Load_standardized d-1 h=7,0.011055644505005669,0.0,-0.0002095791634155388,-0.009431099459066956,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0010693093525159943,0.02960936383336015,0.0,0.0,-0.017534107746868265,0.0,0.0,0.0,-0.038074244517716835,-0.03149888391815377,-0.0,0.0,0.0,0.0026244798232827435
Net Load_standardized d-1 h=8,0.0,0.0,-0.0,-0.026157633441873322,-0.10366547054081167,-0.09570014773526116,-0.04732140095824872,-0.0,0.0,0.047042614696389394,0.05886427646092502,0.01161374670913773,0.008709783035494542,0.0,0.0,0.14205736799583954,0.2679570010696852,0.04149920664147109,-0.0,-0.016775731188918244,-0.011673363071821085,-0.0,-0.0,0.0
Net Load_standardized d-1 h=9,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.017298469552648892,-0.02356172740511215,-0.018323650001571774,-0.0,-0.0,-0.0,0.0,0.0,-0.12297380100338237,-0.5320079927051364,-0.1914268817672023,-0.0847188228011282,-0.0,-0.0,0.0,0.052714686605497656,0.10349701054781982
Net Load_standardized d-1 h=10,0.0,0.01267628411734297,0.0,0.0,-0.0,-0.0,-0.0,-0.032209633204654343,-0.07462640580987845,-0.10162046815185174,-0.13562524228794887,-0.13303686661361483,-0.12211670759402987,-0.11863007637258169,-0.11238048663082989,-0.2882921054610314,-0.020384320595591178,-0.0,-0.0,-0.013530897581483554,-0.0,0.0,0.0,-0.0
Net Load_standardized d-1 h=11,0.0,0.012986649674843765,0.0,0.009213689828331558,0.08216173426373989,0.025496344686061247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1321693484834742,0.48077046047538813,0.4621035299194745,0.168112957184191,0.0,-0.0,-0.003273452567040338,-0.0,-0.0,-0.008620324920417078
Net Load_standardized d-1 h=12,0.0,0.0,0.09598810070788784,0.10743566561101911,0.008345861662268975,0.047696012336535275,0.07122145800985542,0.1303686465561819,0.15203461653878914,0.03322809645127144,0.0,0.0,0.07496846836634319,0.14839857692965724,0.0,0.0,0.0,0.0,0.02595309842423681,0.0,0.0,0.0,0.021042992995713126,0.0
Net Load_standardized d-1 h=13,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.10767409598743696,0.18373357093634599,0.2156442130794219,0.1292036349413705,0.0,-0.0,-0.0,0.0,0.02307283033914652,0.150717647691291,0.1170153018093312,0.051647935817226966,0.05166152351319053,0.0,0.0
Net Load_standardized d-1 h=14,0.0,-0.0008728497372908202,-0.07893887141654053,-0.06129311156067451,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.013912570384207248,-0.06936193841739267,-0.0,-0.0,-0.0,-0.0,0.0,0.03499800421799363,0.0,0.0
Net Load_standardized d-1 h=15,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.03539263435777393,-0.12497189721876803,-0.03921843640884338,-0.0,-0.0,-0.0,-0.0,-0.0005913094465941869,-0.0,0.0,0.0,-0.0,-0.13380125697321332,-0.032641803998715295,-0.0,0.0,0.03888104198965052,0.013372601903290683
Net Load_standardized d-1 h=16,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08267572738436349,-0.0180467437130037,-0.109315598458758,-0.26285231817104593,-0.29247352241349395,-0.19325435754745154,-0.31011663440301535,-0.8904427139384498,-0.6490893749226736,-0.17798717828760924,-0.03270840024795589,-0.08186403745799997,-0.0,-0.0,0.0,0.0
Net Load_standardized d-1 h=17,-0.017429617029302423,-0.05373552517835933,-0.04323467609247596,-0.09254714962539913,-0.137143783200641,-0.1246645617378286,-0.10955128528110473,-0.0,-0.0,-0.1462926024404405,-0.12055709179554605,-0.0,-0.0,0.0,0.35503392406332307,0.8913338681124624,0.3103543275748312,0.0060079636155539575,0.0,-0.0,-0.01859056329991459,-0.0,0.0,0.0
